time,"Ballygunge Phari, Kolkata - Cleair","Ballygunge, Kolkata - WBPCB","Behala Buro Shibtala, Kolkata - Cleair","Beleghata Building More, Kolkata - Cleair","Belur Math, Howrah - WBPCB","Bidhannagar, Kolkata - WBPCB","Ekbalpur, Kolkata - Cleair","Fort William, Kolkata - WBPCB","Garia, Kolkata - Cleair","Ghusuri, Howrah - WBPCB","Jadavpur, Kolkata - WBPCB","Padmapukur, Howrah - WBPCB","Rabindra Bharati University, Kolkata - Cleair","Rabindra Bharati University, Kolkata - WBPCB","Rabindra Sarobar, Kolkata - WBPCB","Ruby More / Simla Restaurant, Kolkata - Cleair","Shyam Bazar, Kolkata - Cleair","Taratala More, Kolkata - Cleair","Topsia More, Kolkata - Cleair",US Diplomatic Post: Kolkata,"Victoria, Kolkata - WBPCB"
2020-01-13 12:00:00,,57.3,,,94.0,59.12,,79.22,,103.38,2.3,73.2,,88.67,55.12,,,,,,69.75
2020-01-13 13:00:00,,61.32,,,93.05,57.77,,83.58,,106.5,8.75,71.22,,81.47,51.38,,,,,,66.52
2020-01-13 14:00:00,,70.2,,,91.47,59.67,,82.88,,107.95,21.92,76.85,,81.23,51.52,,,,,,69.5
2020-01-13 15:00:00,,73.5,,,94.8,64.15,,84.1,,111.8,18.05,77.3,,86.17,55.88,,,,,,73.22
2020-01-13 16:00:00,,77.65,,,96.12,63.75,,85.8,,,21.15,,,86.35,53.88,,,,,,73.78
2020-01-13 17:00:00,,82.72,,,96.45,63.4,,100.71,,,20.7,109.85,,86.62,52.58,,,,,,74.33
2020-01-13 18:00:00,,85.95,,,106.72,70.97,,105.79,,240.75,29.47,112.77,,106.75,60.85,,,,,,80.62
2020-01-13 19:00:00,,102.28,,,131.2,83.55,,122.57,,230.85,44.08,114.97,,131.15,73.5,,,,,,90.62
2020-01-13 20:00:00,,141.38,,,,100.55,,132.66,,383.3,31.4,121.6,,,96.15,,,,,,111.05
2020-01-13 21:00:00,,188.25,,,,110.32,,158.09,,414.05,38.9,129.12,,,123.57,,,,,,135.2
2020-01-13 22:00:00,,226.62,,,,122.03,,176.41,,498.15,57.38,149.48,,,152.7,,,,,,151.38
2020-01-13 23:00:00,,254.6,,,,132.3,,197.92,,526.0,78.47,181.0,,,183.0,,,,,,177.18
2020-01-14 00:00:00,,369.0,,,,139.32,,228.41,,686.97,93.48,217.72,,,192.75,,,,,,181.73
2020-01-14 01:00:00,,440.3,,,,146.05,,308.34,,,97.72,229.77,,,205.25,,,,,,209.55
2020-01-14 02:00:00,,372.85,,,,155.78,,301.33,,466.52,96.3,257.8,,,215.45,,,,,,238.75
2020-01-14 03:00:00,,293.2,,,,176.8,,300.78,,359.22,97.62,263.77,,,247.0,,,,,,269.08
2020-01-14 04:00:00,,239.22,,,,188.65,,263.77,,292.77,98.3,257.98,,,238.68,,,,,,270.6
2020-01-14 05:00:00,,219.95,,,,188.4,,261.86,,244.35,97.12,253.07,,,201.9,,,,,,248.97
2020-01-14 06:00:00,,185.62,,,,188.93,,232.06,,273.95,93.9,230.8,,,177.43,,,,,,241.62
2020-01-14 07:00:00,,172.4,,,206.3,176.88,,194.81,,277.33,86.53,204.68,,,158.23,,,,,,220.73
2020-01-14 08:00:00,,159.18,,,188.82,148.15,,171.84,,248.05,79.38,196.25,,,146.28,,,,,,194.02
2020-01-14 09:00:00,,109.38,,,163.75,116.97,,164.62,,175.45,60.55,199.88,,,118.9,,,,,,158.4
2020-01-14 10:00:00,,95.55,,,142.68,99.43,,147.24,,158.22,54.17,183.18,,,93.65,,,,,,146.35
2020-01-14 11:00:00,,88.33,,,126.5,87.85,,115.09,,139.68,38.42,176.4,,123.2,75.2,,,,,,124.3
2020-01-14 12:00:00,,83.6,,,,74.88,,94.98,,136.8,50.97,158.12,,119.8,63.08,,,,,,
2020-01-14 13:00:00,,108.65,,,92.9,67.58,,109.34,,125.6,62.1,131.07,,,57.92,,,,,,108.6
2020-01-14 14:00:00,,98.28,,,87.72,66.07,,100.5,,,68.32,105.3,,111.5,58.88,,,,,,100.57
2020-01-14 15:00:00,,76.6,,,84.57,65.92,,93.88,,79.2,61.35,80.8,,88.03,60.2,,,,,,81.78
2020-01-14 16:00:00,,78.7,,,,61.62,,,,80.83,58.9,63.15,,83.62,51.75,,,,,,84.8
2020-01-14 17:00:00,,70.88,,,73.2,61.72,,123.65,,88.15,61.88,74.07,,91.55,50.1,,,,,,88.25
2020-01-14 18:00:00,,124.15,,,76.65,74.33,,122.3,,98.67,72.12,86.35,,118.18,63.05,,,,,,93.3
2020-01-14 19:00:00,,203.95,,,81.9,84.2,,132.69,,123.4,99.55,98.53,,150.43,82.38,,,,,,91.45
2020-01-14 20:00:00,,239.35,,,107.5,89.12,,165.69,,158.27,133.77,128.18,,173.4,92.83,,,,,,125.65
2020-01-14 21:00:00,,285.6,,,129.12,98.67,,213.32,,259.2,162.27,155.18,,197.35,99.95,,,,,,164.28
2020-01-14 22:00:00,,288.85,,,137.32,110.72,,241.58,,253.62,175.25,202.0,,230.32,110.1,,,,,,215.9
2020-01-14 23:00:00,,285.0,,,144.9,118.1,,244.66,,309.2,173.18,254.2,,254.47,120.9,,,,,,234.5
2020-01-15 00:00:00,,265.65,,,143.4,117.95,,237.92,,250.9,172.35,297.5,,238.18,121.92,,,,,,241.3
2020-01-15 01:00:00,,217.03,,,164.0,117.35,,240.95,,237.45,171.1,286.68,,195.98,120.23,,,,,,251.88
2020-01-15 02:00:00,,198.18,,,,121.78,,244.38,,248.65,157.35,284.95,,219.03,124.08,,,,,,268.23
2020-01-15 03:00:00,,194.4,,,,125.75,,246.44,,343.0,135.72,277.23,,233.1,148.28,,,,,,271.05
2020-01-15 04:00:00,,214.28,,,,126.82,,256.55,,322.32,133.55,262.9,,271.8,148.62,,,,,,273.57
2020-01-15 05:00:00,,241.28,,,,138.22,,278.68,,339.6,138.42,270.52,,306.62,142.25,,,,,,269.07
2020-01-15 06:00:00,,239.3,,,,163.88,,284.9,,313.88,133.03,264.17,,350.2,145.5,,,,,,269.08
2020-01-15 07:00:00,,234.0,,,235.7,186.68,,269.59,,395.12,158.1,259.85,,345.93,159.95,,,,,,267.0
2020-01-15 08:00:00,,246.7,,,236.07,197.12,,262.61,,400.65,186.18,255.68,,326.12,166.5,,,,,,258.5
2020-01-15 09:00:00,,263.82,,,234.75,184.95,,260.07,,260.12,169.65,232.75,,293.23,154.6,,,,,,237.82
2020-01-15 10:00:00,,260.82,,,208.03,156.7,,242.89,,149.57,138.2,187.4,,244.5,133.6,,,,,,207.32
2020-01-15 11:00:00,,227.57,,,174.02,132.55,,199.08,,172.12,,151.1,,176.4,132.3,,,,,,172.62
2020-01-15 12:00:00,,202.52,,,149.83,116.15,,160.86,,144.35,178.4,,,160.18,127.58,,,,,,138.35
2020-01-15 13:00:00,,198.6,,,139.2,112.18,,151.55,,131.75,154.2,109.3,,152.9,112.75,,,,,,128.22
2020-01-15 14:00:00,,,,,125.53,,,142.38,,102.3,125.9,90.05,,148.18,99.03,,,,,,120.1
2020-01-15 15:00:00,,,,,99.72,127.2,,123.54,,108.75,107.1,91.52,,141.25,,,,,,,108.4
2020-01-15 16:00:00,,,,,85.75,118.8,,108.62,,106.43,92.95,85.28,,137.32,,,,,,,101.68
2020-01-15 17:00:00,,,,,93.78,108.28,,110.54,,110.27,99.38,97.12,,132.78,104.15,,,,,,103.05
2020-01-15 18:00:00,,187.6,,,94.27,103.35,,120.22,,138.1,123.22,115.47,,147.23,102.58,,,,,,106.15
2020-01-15 19:00:00,,192.22,,,99.53,109.58,,132.65,,161.9,147.35,158.27,,166.1,107.97,,,,,,112.7
2020-01-15 20:00:00,,216.8,,,108.6,115.17,,153.07,,202.8,177.2,176.57,,186.8,114.42,,,,,,125.6
2020-01-15 21:00:00,,218.38,,,125.15,117.03,,175.7,,227.05,201.1,193.9,,220.93,130.65,,,,,,146.4
2020-01-15 22:00:00,,229.53,,,125.22,122.97,,193.21,,248.45,209.9,206.18,,263.15,136.38,,,,,,170.15
2020-01-15 23:00:00,,227.5,,,135.3,128.53,,207.71,,271.9,204.0,205.33,,292.57,131.8,,,,,,191.15
2020-01-16 00:00:00,,211.88,,,162.62,132.65,,212.03,,274.85,187.0,210.23,,347.8,152.73,,,,,,221.65
2020-01-16 01:00:00,,191.77,,,190.25,133.0,,226.33,,321.33,179.22,234.47,,364.05,171.43,,,,,,228.8
2020-01-16 02:00:00,,196.85,,,201.35,141.0,,243.99,,348.3,172.18,244.17,,388.27,163.2,,,,,,232.5
2020-01-16 03:00:00,,210.62,,,218.4,135.6,,246.97,,346.07,163.43,248.28,,355.48,155.9,,,,,,238.22
2020-01-16 04:00:00,,241.38,,,185.0,140.3,,246.4,,191.75,173.62,269.25,,261.05,164.12,,,,,,226.9
2020-01-16 05:00:00,,225.35,,,155.25,138.6,,251.26,,151.65,175.7,267.05,,,176.83,,,,,,226.07
2020-01-16 06:00:00,,190.7,,,124.65,,,241.56,,130.7,160.8,249.68,,,170.72,,,,,,215.78
2020-01-16 07:00:00,,181.88,,,142.15,105.4,,212.11,,157.38,163.48,251.12,,,153.33,,,,,,199.62
2020-01-16 08:00:00,,168.97,,,140.8,113.0,,182.61,,157.98,171.03,255.18,,,146.85,,,,,,181.6
2020-01-16 09:00:00,,151.48,,,127.45,,,169.38,,158.82,154.35,231.8,,,145.2,,,,,,165.48
2020-01-16 10:00:00,,146.82,,,110.4,100.3,,157.79,,130.0,129.0,198.5,,,130.22,,,,,,155.68
2020-01-16 11:00:00,,144.6,,,,97.2,,,,116.95,103.22,153.78,,,107.9,,,,,,131.4
2020-01-16 12:00:00,,135.57,,,67.6,102.2,,162.53,,108.92,90.78,129.97,,137.0,105.68,,,,,,114.47
2020-01-16 13:00:00,,121.45,,,69.93,92.2,,157.58,,107.58,83.5,131.35,,,102.03,,,,,,107.3
2020-01-16 14:00:00,,105.5,,,68.8,93.5,,137.19,,101.45,73.85,130.38,,106.4,,,,,,,106.85
2020-01-16 15:00:00,,97.88,,,64.2,83.5,,117.12,,96.3,66.47,124.5,,106.9,73.83,,,,,,103.2
2020-01-16 16:00:00,,79.22,,,61.1,81.8,,111.17,,90.9,57.2,118.8,,108.7,63.75,,,,,,
2020-01-16 17:00:00,,76.55,,,62.27,77.1,,109.3,,92.5,57.92,107.72,,120.18,65.3,,,,,,
2020-01-16 18:00:00,,76.47,,,65.42,62.4,,108.41,,102.1,69.45,112.18,,147.18,65.17,,,,,,69.2
2020-01-16 19:00:00,,86.62,,,66.2,67.7,,112.13,,128.07,72.88,119.57,,163.95,65.8,,,,,,76.0
2020-01-16 20:00:00,,106.88,,,77.28,75.4,,125.51,,146.0,76.38,127.62,,158.25,70.05,,,,,,84.2
2020-01-16 21:00:00,,106.72,,,83.3,89.9,,150.38,,162.65,85.53,135.82,,159.12,74.12,,,,,,89.0
2020-01-16 22:00:00,,110.78,,,83.78,,,149.58,,161.92,95.53,141.38,,171.1,78.48,,,,,,
2020-01-16 23:00:00,,131.4,,,89.27,94.1,,146.36,,173.7,101.82,148.38,,179.12,75.3,,,,,,124.9
2020-01-17 00:00:00,,123.47,,,109.12,112.4,,122.84,,175.12,108.42,153.6,,186.95,74.5,,,,,,128.07
2020-01-17 01:00:00,,111.62,,,119.17,110.25,,128.55,,186.57,108.62,157.8,,194.93,80.43,,,,,,134.73
2020-01-17 02:00:00,,111.38,,,120.32,105.7,,126.26,,190.88,102.1,153.3,,202.12,77.88,,,,,,131.68
2020-01-17 03:00:00,,111.32,,,119.85,101.7,,121.12,,210.9,98.28,157.38,,206.72,81.53,,,,,,124.7
2020-01-17 04:00:00,,107.1,,,126.53,96.92,,135.44,,205.02,93.45,161.68,,206.32,87.07,,,,,,127.85
2020-01-17 05:00:00,,113.35,,,123.1,98.85,,155.16,,207.12,93.65,158.15,,204.1,95.98,,,,,,136.85
2020-01-17 06:00:00,,125.08,,,120.6,104.22,,157.71,,201.28,98.33,155.73,,206.7,104.85,,,,,,138.82
2020-01-17 07:00:00,,163.55,,,123.03,118.55,,160.13,,207.9,118.0,171.0,,215.03,110.03,,,,,,135.38
2020-01-17 08:00:00,,198.58,,,131.15,134.47,,177.02,,218.1,141.23,195.88,,222.43,111.53,,,,,,144.27
2020-01-17 09:00:00,,205.85,,,131.6,133.1,,206.28,,222.53,134.82,246.02,,216.45,127.32,,,,,,167.57
2020-01-17 10:00:00,,173.3,,,117.15,121.32,,179.18,,182.1,120.6,226.55,,194.38,124.32,,,,,,166.18
2020-01-17 11:00:00,,135.57,,,95.47,116.62,,148.53,,161.53,,169.65,,162.5,107.67,,,,,,143.3
2020-01-17 12:00:00,,121.05,,,85.2,119.4,,128.09,,121.0,48.5,,,139.25,95.4,,,,,,117.97
2020-01-17 13:00:00,,97.93,,,73.5,,,110.42,,96.35,49.53,87.4,,114.97,92.78,,,,,,92.35
2020-01-17 14:00:00,,77.6,,,64.88,90.0,,93.75,,76.65,44.92,85.42,,95.62,78.47,,,,,,81.08
2020-01-17 15:00:00,,61.7,,,57.15,81.62,,72.87,,70.55,39.88,78.08,,94.5,62.3,,,,,,71.48
2020-01-17 16:00:00,,,,,55.23,72.82,,65.57,,51.43,41.65,72.97,,,47.68,,,,,,63.85
2020-01-17 17:00:00,,63.92,,,56.08,62.98,,66.58,,63.95,45.52,73.3,,,47.85,,,,,,63.88
2020-01-17 18:00:00,,66.2,,,60.65,66.92,,71.84,,72.43,57.42,81.05,,,54.42,,,,,,70.72
2020-01-17 19:00:00,,86.4,,,67.32,72.9,,83.95,,96.6,74.7,100.67,,,55.08,,,,,,76.03
2020-01-17 20:00:00,,98.6,,,83.12,73.22,,103.07,,115.62,100.0,123.6,,,66.38,,,,,,95.18
2020-01-17 21:00:00,,104.35,,,95.75,73.83,,124.27,,148.42,93.53,139.45,,,74.05,,,,,,122.85
2020-01-17 22:00:00,,120.52,,,102.08,81.22,,136.09,,153.47,80.82,151.77,,,78.55,,,,,,132.03
2020-01-17 23:00:00,,109.9,,,102.12,95.62,,125.03,,131.5,72.3,154.45,,,78.7,,,,,,129.98
2020-01-18 00:00:00,,107.6,,,99.88,91.93,,117.01,,115.48,71.62,144.82,,,80.2,,,,,,129.75
2020-01-18 01:00:00,,86.8,,,100.05,85.38,,123.79,,116.68,65.65,146.65,,,81.8,,,,,,134.0
2020-01-18 02:00:00,,88.0,,,106.97,92.8,,117.19,,123.1,55.82,143.88,,,75.43,,,,,,126.67
2020-01-18 03:00:00,,89.22,,,105.9,88.5,,108.71,,130.82,46.17,139.22,,,71.9,,,,,,118.88
2020-01-18 04:00:00,,82.3,,,106.65,86.3,,107.67,,136.3,42.7,132.55,,,70.55,,,,,,109.12
2020-01-18 05:00:00,,88.6,,,103.62,80.38,,118.87,,140.82,44.62,121.97,,,75.38,,,,,,108.42
2020-01-18 06:00:00,,91.97,,,97.62,88.42,,120.03,,156.35,44.9,118.12,,,75.38,,,,,,106.6
2020-01-18 07:00:00,,97.47,,,97.15,97.1,,118.63,,177.43,52.88,124.58,,,83.65,,,,,,105.03
2020-01-18 08:00:00,,105.9,,,99.38,117.0,,116.94,,197.85,59.53,133.28,,,96.4,,,,,,102.28
2020-01-18 09:00:00,,102.6,,,98.0,109.6,,124.84,,197.22,51.3,132.9,,,101.67,,,,,,108.6
2020-01-18 10:00:00,,99.35,,,83.6,113.85,,123.38,,165.8,48.83,131.1,,,98.5,,,,,,108.05
2020-01-18 11:00:00,,87.8,,,66.75,109.22,,116.31,,128.15,45.4,119.15,,112.2,,,,,,,101.32
2020-01-18 12:00:00,,85.68,,,64.03,95.97,,95.38,,107.95,34.52,97.17,,113.1,94.2,,,,,,85.68
2020-01-18 13:00:00,,82.38,,,57.25,70.27,,85.9,,89.45,25.32,89.43,,91.9,83.0,,,,,,75.05
2020-01-18 14:00:00,,69.0,,,51.95,59.6,,80.44,,70.67,18.52,81.6,,83.3,69.83,,,,,,67.98
2020-01-18 15:00:00,,54.38,,,47.03,45.25,,71.81,,69.93,19.88,70.38,,78.05,54.95,,,,,,60.7
2020-01-18 16:00:00,,45.23,,,42.6,38.1,,65.72,,62.22,20.05,59.3,,71.33,47.22,,,,,,56.33
2020-01-18 17:00:00,,45.0,,,39.95,34.22,,64.52,,70.88,17.05,55.2,,69.35,46.0,,,,,,53.95
2020-01-18 18:00:00,,42.38,,,37.6,42.9,,60.56,,89.0,18.17,54.83,,84.0,42.95,,,,,,50.58
2020-01-18 19:00:00,,57.88,,,45.02,52.92,,63.75,,112.15,22.38,63.58,,107.0,52.55,,,,,,53.7
2020-01-18 20:00:00,,89.6,,,60.55,59.3,,81.83,,138.52,26.95,90.9,,120.85,72.28,,,,,,75.3
2020-01-18 21:00:00,,136.62,,,76.7,70.05,,103.09,,158.6,28.7,109.38,,206.15,73.55,,,,,,87.6
2020-01-18 22:00:00,,91.12,,,86.55,79.6,,105.25,,152.65,29.77,106.85,,260.02,69.03,,,,,,95.72
2020-01-18 23:00:00,,87.1,,,90.97,84.78,,100.84,,130.6,28.85,109.05,,231.88,67.6,,,,,,103.8
2020-01-19 00:00:00,,73.88,,,90.03,88.3,,82.25,,109.88,32.52,114.08,,211.43,65.05,,,,,,103.78
2020-01-19 01:00:00,,70.15,,,86.05,86.57,,77.2,,106.68,35.45,112.12,,179.23,63.12,,,,,,102.92
2020-01-19 02:00:00,,56.9,,,84.62,87.17,,68.31,,105.68,35.55,115.12,,155.7,61.42,,,,,,98.53
2020-01-19 03:00:00,,59.6,,,82.38,85.53,,77.66,,108.4,40.12,115.5,,140.53,62.3,,,,,,90.97
2020-01-19 04:00:00,,68.6,,,80.6,79.3,,84.9,,104.07,39.0,109.82,,123.43,66.9,,,,,,86.17
2020-01-19 05:00:00,,88.7,,,78.38,77.62,,101.36,,102.85,40.28,107.57,,117.6,70.95,,,,,,85.68
2020-01-19 06:00:00,,92.5,,,76.85,81.03,,99.5,,107.78,43.7,106.28,,121.4,71.97,,,,,,85.28
2020-01-19 07:00:00,,102.1,,,74.28,80.35,,107.23,,124.5,53.28,117.5,,120.4,76.35,,,,,,84.95
2020-01-19 08:00:00,,119.18,,,75.78,80.3,,118.1,,118.25,60.55,129.82,,116.82,82.4,,,,,,93.17
2020-01-19 09:00:00,,113.15,,,73.25,75.55,,130.97,,113.78,59.25,130.95,,137.95,87.97,,,,,,98.47
2020-01-19 10:00:00,,103.82,,,73.08,79.4,,126.15,,112.78,55.92,128.73,,155.07,86.72,,,,,,103.9
2020-01-19 11:00:00,,95.9,,,67.53,76.03,,120.97,,109.55,56.08,125.12,,144.4,84.55,,,,,,97.92
2020-01-19 12:00:00,,93.0,,,61.7,67.55,,116.54,,97.45,52.73,114.62,,124.55,84.17,,,,,,98.53
2020-01-19 13:00:00,,74.8,,,60.38,68.28,,120.23,,94.8,45.15,102.93,,112.4,78.5,,,,,,106.45
2020-01-19 14:00:00,,79.55,,,55.92,71.78,,107.15,,88.28,39.05,94.1,,108.6,74.33,,,,,,94.22
2020-01-19 15:00:00,,77.95,,,53.05,63.17,,95.05,,88.92,40.2,84.28,,,68.17,,,,,,83.8
2020-01-19 16:00:00,,75.7,,,52.42,57.67,,74.54,,79.15,40.85,82.62,,,62.05,,,,,,77.28
2020-01-19 17:00:00,,78.53,,,49.55,57.9,,77.24,,76.4,36.17,80.55,,,57.58,,,,,,75.7
2020-01-19 18:00:00,,77.5,,,49.6,60.9,,86.09,,79.98,34.17,83.72,,,61.08,,,,,,76.68
2020-01-19 19:00:00,,86.25,,,54.45,69.6,,93.48,,90.93,37.3,96.42,,,68.65,,,,,,85.88
2020-01-19 20:00:00,,92.0,,,60.38,69.38,,99.37,,91.65,39.27,108.72,,,81.15,,,,,,94.55
2020-01-19 21:00:00,,93.82,,,59.02,63.1,,101.97,,94.6,38.65,116.4,,,81.33,,,,,,84.58
2020-01-19 22:00:00,,83.53,,,55.7,61.67,,97.42,,87.62,38.55,107.95,,,72.43,,,,,,87.6
2020-01-19 23:00:00,,78.9,,,49.5,56.38,,85.77,,83.0,33.33,91.25,,,64.2,,,,,,73.0
2020-01-20 00:00:00,,67.17,,,49.55,51.8,,79.87,,72.65,25.9,79.62,,,58.0,,,,,,66.9
2020-01-20 01:00:00,,70.28,,,48.35,47.25,,79.6,,75.22,25.52,74.95,,,57.2,,,,,,72.25
2020-01-20 02:00:00,,65.0,,,46.33,53.5,,76.84,,71.62,26.27,74.88,,,56.67,,,,,,67.6
2020-01-20 03:00:00,,64.1,,,45.45,50.88,,80.08,,69.72,23.48,74.42,,,56.62,,,,,,67.6
2020-01-20 04:00:00,,63.88,,,42.05,47.4,,79.51,,73.92,22.38,71.05,,,62.7,,,,,,69.3
2020-01-20 05:00:00,,62.6,,,41.55,50.35,,81.88,,72.48,22.95,73.57,,,61.75,,,,,,72.78
2020-01-20 06:00:00,,63.48,,,42.48,52.83,,77.06,,66.1,22.8,69.88,,,57.7,,,,,,66.78
2020-01-20 07:00:00,,62.62,,,41.83,45.32,,79.45,,67.33,23.8,65.05,,,55.53,,,,,,62.8
2020-01-20 08:00:00,,64.12,,,38.3,44.75,,84.25,,66.38,22.7,71.6,,,58.08,,,,,,62.8
2020-01-20 09:00:00,,58.38,,,40.48,42.33,,89.41,,67.97,23.82,72.7,,,57.27,,,,,,63.83
2020-01-20 10:00:00,,67.85,,,38.52,51.52,,85.68,,65.53,25.38,68.62,,68.15,59.38,,,,,,65.92
2020-01-20 11:00:00,,66.9,,,40.7,51.75,,,,64.22,22.27,68.55,,70.92,60.95,,,,,,59.5
2020-01-20 12:00:00,,72.05,,,,59.02,,,,64.03,19.12,,,71.45,60.35,,,,,,61.98
2020-01-20 13:00:00,,75.1,,,42.9,56.3,,102.31,,65.9,21.5,96.1,,70.82,57.5,,,,,,65.3
2020-01-20 14:00:00,,70.97,,,40.83,55.28,,96.17,,68.68,24.6,90.4,,70.3,54.8,,,,,,69.23
2020-01-20 15:00:00,,68.58,,,42.48,54.15,,94.91,,68.28,23.5,85.47,,74.05,61.17,,,,,,68.3
2020-01-20 16:00:00,,76.83,,,44.25,49.67,,91.93,,66.6,22.68,80.33,,75.6,67.92,,,,,,
2020-01-20 17:00:00,,71.4,,,46.55,49.2,,92.61,,67.15,26.1,78.03,,,65.62,,,,,,91.25
2020-01-20 18:00:00,,75.47,,,47.08,61.83,,89.75,,67.9,28.18,77.62,,,58.7,,,,,,74.3
2020-01-20 19:00:00,,87.88,,,49.45,58.73,,89.3,,72.05,29.82,91.03,,,59.77,,,,,,78.62
2020-01-20 20:00:00,,95.55,,,53.08,68.53,,94.41,,83.4,33.12,100.78,,,66.4,,,,,,84.53
2020-01-20 21:00:00,,104.85,,,58.12,73.08,,99.21,,98.55,35.73,116.68,,,70.53,,,,,,92.53
2020-01-20 22:00:00,,103.7,,,60.27,70.67,,96.42,,102.35,39.53,126.35,,,72.95,,,,,,98.85
2020-01-20 23:00:00,,107.7,,,62.8,73.38,,91.1,,120.5,43.88,129.22,,,76.6,,,,,,116.4
2020-01-21 00:00:00,,101.17,,,72.17,74.67,,98.99,,138.7,40.7,142.78,,,80.72,,,,,,124.55
2020-01-21 01:00:00,,100.43,,,86.62,67.38,,107.88,,159.9,37.55,168.15,,,81.95,,,,,,133.4
2020-01-21 02:00:00,,105.9,,,93.1,70.72,,115.16,,158.15,38.55,197.05,,,93.8,,,,,,136.72
2020-01-21 03:00:00,,108.97,,,96.0,71.75,,122.52,,163.88,39.2,204.03,,,111.65,,,,,,145.38
2020-01-21 04:00:00,,98.85,,,90.22,59.8,,146.5,,153.03,34.75,192.15,,,131.25,,,,,,141.45
2020-01-21 05:00:00,,97.25,,,82.45,56.0,,151.29,,143.43,33.95,168.12,,,111.83,,,,,,147.62
2020-01-21 06:00:00,,86.97,,,72.8,58.88,,123.67,,115.1,31.83,127.97,,,87.1,,,,,,118.45
2020-01-21 07:00:00,,89.08,,,60.7,53.2,,100.08,,111.6,26.27,100.82,,,73.22,,,,,,98.92
2020-01-21 08:00:00,,83.08,,,49.15,58.3,,93.66,,93.22,21.88,104.85,,,65.05,,,,,,73.8
2020-01-21 09:00:00,,86.12,,,45.12,50.52,,93.56,,88.0,19.43,99.53,,90.05,61.58,,,,,,69.85
2020-01-21 10:00:00,,80.17,,,43.33,51.35,,84.07,,77.43,18.1,90.45,,,60.03,,,,,,62.2
2020-01-21 11:00:00,,68.97,,,40.5,49.12,,69.8,,,21.23,80.6,,78.8,56.97,,,,,,65.1
2020-01-21 12:00:00,,68.47,,,40.17,44.38,,72.54,,,28.55,79.38,,,60.33,,,,,,63.1
2020-01-21 13:00:00,,66.67,,,39.27,46.97,,80.72,,94.8,31.6,80.95,159.72,,62.38,,,,,,63.73
2020-01-21 14:00:00,,60.73,,,38.0,51.48,,79.86,,84.47,29.5,74.32,206.64,65.5,63.07,,,,,,66.5
2020-01-21 15:00:00,,62.8,,,39.45,54.47,,74.88,,78.42,25.75,69.75,208.0,72.05,60.7,,,,,,71.57
2020-01-21 16:00:00,,62.45,,,33.65,50.2,,71.88,,75.4,21.43,66.42,181.6266666666667,64.6,54.55,,,,,,66.57
2020-01-21 17:00:00,,60.17,,,32.8,41.92,,72.35,,75.5,26.2,59.78,165.11200000000005,70.83,51.45,,,,,,64.2
2020-01-21 18:00:00,,64.15,,,39.73,40.55,,73.79,,81.0,27.75,73.6,192.69333333333336,78.03,50.92,,,,,,67.75
2020-01-21 19:00:00,,78.52,,,44.45,49.33,,82.75,,94.95,25.88,99.47,223.7,81.28,60.33,,,,,,81.4
2020-01-21 20:00:00,,89.78,,,47.7,52.97,,102.41,,111.07,25.27,122.47,257.976,116.53,72.2,,,,,,86.45
2020-01-21 21:00:00,,110.35,,,56.52,56.12,,116.3,,144.28,33.3,131.05,253.3933333333333,138.75,79.1,,,,,,103.5
2020-01-21 22:00:00,,112.85,,,63.57,67.1,,120.27,,178.03,40.52,145.9,197.11333333333332,142.12,83.55,,,,,,122.43
2020-01-21 23:00:00,,134.2,,,72.47,71.78,,124.45,,193.9,41.92,157.2,164.53599999999997,137.9,80.12,,,,,,128.4
2020-01-22 00:00:00,,116.55,,,81.28,77.7,,138.29,,179.23,45.3,176.67,174.76,138.55,85.0,,,,,,136.62
2020-01-22 01:00:00,,117.45,,,88.08,78.65,,143.28,,175.88,45.2,189.77,173.64,147.65,88.92,,,,,,137.75
2020-01-22 02:00:00,,110.7,,,93.65,85.67,,136.8,,183.18,42.05,198.2,195.192,168.72,94.05,,,,,,145.07
2020-01-22 03:00:00,,117.62,,,93.92,83.25,,131.94,,181.57,39.95,208.12,150.1266666666667,164.8,99.17,,,,,,137.33
2020-01-22 04:00:00,,118.23,,,93.45,82.9,,143.04,,175.15,34.38,213.05,120.18666666666668,154.45,106.2,,,,,,142.2
2020-01-22 05:00:00,,112.2,,,100.73,76.28,,152.27,,188.05,35.92,231.03,118.22399999999999,137.25,121.62,,,,,,142.55
2020-01-22 06:00:00,,118.9,,,102.95,81.22,,157.66,,207.93,38.17,229.75,125.81333333333336,127.85,138.68,,,,,,156.7
2020-01-22 07:00:00,,116.85,,,103.93,80.05,,156.52,,335.4,43.35,222.22,122.02000000000002,118.67,150.45,,,,,,160.03
2020-01-22 08:00:00,,116.62,,,104.95,80.15,,170.33,,331.25,42.97,215.95,101.68,118.7,152.12,,,,,,166.15
2020-01-22 09:00:00,,118.22,,,96.28,72.43,,165.95,,159.38,42.17,227.17,97.32666666666668,114.05,138.43,,,,,,151.65
2020-01-22 10:00:00,,102.65,,,77.3,65.3,,138.63,,104.05,37.83,201.4,91.88666666666668,111.85,118.43,,,,,,133.32
2020-01-22 11:00:00,,83.78,,,67.45,64.5,,113.13,,102.65,,158.45,111.77333333333335,100.2,106.65,,,,,,106.97
