str_date,end_date,pm10,pm25,temperature,humidity,location
2020-03-08 06:00:00,2020-03-08 07:00:00,32.25333333333333,30.426666666666666,31.072933333333335,53.86013333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 07:00:00,2020-03-08 08:00:00,30.546666666666667,28.680000000000003,30.730133333333338,55.21966666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 08:00:00,2020-03-08 09:00:00,35.32,33.32,31.35813333333333,51.095400000000005,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 09:00:00,2020-03-08 10:00:00,38.99999999999999,36.99999999999999,32.31666666666667,43.2715,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 10:00:00,2020-03-08 11:00:00,38.199999999999996,36.199999999999996,33.202133333333336,36.648666666666664,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 11:00:00,2020-03-08 12:00:00,55.58,53.58,31.0687,40.549324999999996,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 12:00:00,2020-03-08 13:00:00,65.9,63.900000000000006,28.965,49.3585,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 13:00:00,2020-03-08 14:00:00,83.89333333333333,81.88,27.5896,56.21873333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 14:00:00,2020-03-08 15:00:00,103.52,101.13333333333333,27.14453333333334,58.937666666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 15:00:00,2020-03-08 16:00:00,143.34666666666666,140.37333333333333,26.635199999999998,65.29653333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 16:00:00,2020-03-08 17:00:00,180.08,176.66666666666666,25.915333333333333,72.64836666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 17:00:00,2020-03-08 18:00:00,169.34666666666666,166.08,25.250133333333334,77.09196666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 18:00:00,2020-03-08 19:00:00,143.56,140.56,24.580399999999997,77.8139,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 19:00:00,2020-03-08 20:00:00,75.74666666666667,73.71999999999998,24.264533333333333,59.89033333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 20:00:00,2020-03-08 21:00:00,67.69,65.69,23.3811,62.6185,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 21:00:00,2020-03-08 22:00:00,76.68,74.68,23.134133333333335,64.57549999999999,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 22:00:00,2020-03-08 23:00:00,82.26666666666667,80.21333333333332,22.683066666666665,64.12193333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-08 23:00:00,2020-03-09 00:00:00,85.18666666666667,83.18666666666667,21.993466666666666,66.87086666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 00:00:00,2020-03-09 01:00:00,75.42666666666666,73.42666666666666,22.40426666666667,63.5488,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 01:00:00,2020-03-09 02:00:00,82.66666666666667,80.53333333333335,24.25786666666667,56.246,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 02:00:00,2020-03-09 03:00:00,51.826666666666675,49.82666666666666,28.413466666666665,42.209833333333336,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 03:00:00,2020-03-09 04:00:00,36.04,34.160000000000004,28.046133333333334,41.36066666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 04:00:00,2020-03-09 05:00:00,32.199999999999996,30.360000000000003,31.78146666666667,32.926633333333335,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 05:00:00,2020-03-09 06:00:00,39.06,37.06,35.4464,27.06675,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 06:00:00,2020-03-09 07:00:00,36.69,34.75,32.4279,31.398700000000005,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 07:00:00,2020-03-09 08:00:00,34.88,32.88,31.719733333333334,33.63673333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 08:00:00,2020-03-09 09:00:00,32.78666666666667,30.813333333333333,31.689866666666664,33.390166666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 09:00:00,2020-03-09 10:00:00,35.06666666666667,33.06666666666667,31.277866666666668,35.179066666666664,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 10:00:00,2020-03-09 11:00:00,34.26666666666667,32.38666666666666,31.93466666666667,32.65443333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 11:00:00,2020-03-09 12:00:00,40.440000000000005,38.440000000000005,29.799599999999998,38.67763333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 12:00:00,2020-03-09 13:00:00,45.29333333333333,43.29333333333333,27.974133333333338,44.024966666666664,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 13:00:00,2020-03-09 14:00:00,86.58666666666666,84.29333333333334,26.994933333333336,47.65553333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 14:00:00,2020-03-09 15:00:00,116.67999999999999,114.05333333333333,26.018,52.156,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 15:00:00,2020-03-09 16:00:00,98.16000000000001,95.94666666666667,25.46853333333333,56.37643333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 16:00:00,2020-03-09 17:00:00,115.62,113.00999999999999,24.8307,60.44030000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 17:00:00,2020-03-09 18:00:00,158.24,155.21333333333334,24.429999999999996,59.802933333333335,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 18:00:00,2020-03-09 19:00:00,112.39999999999999,109.85333333333334,23.780266666666666,61.264833333333335,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 19:00:00,2020-03-09 20:00:00,80.25333333333333,78.25333333333333,23.233599999999996,59.771366666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 20:00:00,2020-03-09 21:00:00,75.90666666666667,73.90666666666667,22.294666666666668,63.82410000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 21:00:00,2020-03-09 22:00:00,96.82666666666667,94.65333333333335,21.738400000000002,70.47430000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 22:00:00,2020-03-09 23:00:00,142.93333333333334,139.90666666666667,21.595466666666663,75.14620000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-09 23:00:00,2020-03-10 00:00:00,168.13333333333333,164.92,21.199333333333335,74.51186666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 00:00:00,2020-03-10 01:00:00,188.62666666666667,185.14666666666668,21.283733333333334,73.72266666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 01:00:00,2020-03-10 02:00:00,151.76,148.6933333333333,22.761866666666666,66.3252,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 02:00:00,2020-03-10 03:00:00,108.88,106.32000000000001,28.2145,45.72755,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 03:00:00,2020-03-10 04:00:00,91.33333333333333,89.18666666666667,28.03173333333333,44.54659999999999,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 04:00:00,2020-03-10 05:00:00,69.92,67.92,32.366933333333336,34.57626666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 05:00:00,2020-03-10 06:00:00,67.12,65.12,34.7592,30.4723,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 06:00:00,2020-03-10 07:00:00,58.68,56.68,32.0932,33.488033333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 07:00:00,2020-03-10 08:00:00,49.76,47.76,32.1952,31.9486,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 08:00:00,2020-03-10 09:00:00,46.0,44.0,32.004533333333335,32.731966666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 09:00:00,2020-03-10 10:00:00,42.50666666666667,40.50666666666667,33.01933333333334,30.61923333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 10:00:00,2020-03-10 11:00:00,39.76,37.76,32.62533333333334,31.3584,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 11:00:00,2020-03-10 12:00:00,42.67999999999999,40.739999999999995,30.6917,34.761675,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 12:00:00,2020-03-10 13:00:00,91.34666666666665,89.05333333333333,28.779866666666663,41.1171,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 13:00:00,2020-03-10 14:00:00,62.89333333333334,60.89333333333334,28.028133333333333,44.51273333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 14:00:00,2020-03-10 15:00:00,83.81333333333332,81.81333333333332,27.44786666666667,48.86703333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 15:00:00,2020-03-10 16:00:00,103.70666666666666,101.30666666666667,27.092933333333335,52.5443,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 16:00:00,2020-03-10 17:00:00,73.16,71.05333333333333,26.825866666666666,52.59193333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 17:00:00,2020-03-10 18:00:00,49.06666666666666,47.06666666666666,26.3948,53.58453333333333,"Ballygunge Phari, Kolkata - Cleair"
