code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,6+,logPOP,d1,d2,d3,d4-d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA,PCR,error,perror,Actual,Predicted
E06000011,341173.0,-1.3874414023633708,-0.733166732447908,39276.0,57418.0,21535.0,18017.0,5105.0,1309.0,261.0,111.0,143032.0,21.689875810805663,-1.677654254098811,-0.6774488446576846,1.6970202239733794,1681.0,0.32526870476692976,-0.8338155889382409,1.8683694839283147,-0.4421062761728921,-0.5168236085650615,-0.8290660914380444,3.331437118010329,-1.5143208730784103,0.18150014896150732,-0.2511207148412511,0.5606690320943455,-0.04416351456203804,0.14403944230232946,-0.48074858359911243,0.03552469447948697,0.02365833920761906,-4.5335695644691145e-14,-18.09437401767249,16.630861787117023,5.05901402368864,30.4,21.689875810805663,17.2132479237809
E06000012,159563.0,-0.16693251984285948,-1.1969778503469866,21793.0,25134.0,10699.0,8239.0,2748.0,837.0,194.0,63.0,69707.0,13.787657539655184,-0.384895792472243,-0.4206777525874926,0.5168751657061431,1094.0,-0.6359644081846579,0.13376297831418485,0.7000300713703445,-0.23239116799528853,-0.6646845695877921,-0.5631458217308386,1.7031585884756055,0.43050757103983917,-0.43912253226618453,0.16008861377790867,-0.4550669058694276,0.12693937112568635,0.42717132965174903,-0.23479882515448136,0.11340146423905713,-0.0043133832244344195,3.137419395550298e-15,-8.210531619377239,26.773790290829787,-12.986132751174603,-48.5,13.787657539655184,26.9021280340666
E06000013,172292.0,-1.1425238352578662,-0.48157045429392764,19420.0,26503.0,11570.0,8983.0,2924.0,971.0,205.0,108.0,70684.0,15.671070043878997,-0.7723714991285863,-0.19231141240379276,0.7228626006594,1284.0,-0.5388838515704097,-0.8300502965785198,1.1112421185403396,0.4990948533729653,-0.26798195256921997,-0.39643546632735843,1.6874954307995242,-1.2531597369452565,-0.5809008504960405,0.3039842870706018,-0.11737624124757581,-0.30328193703237305,0.08721346263602078,-0.23150933704311866,0.608867801202771,-0.008349661853498835,1.0722635539733093e-14,-10.896998900871885,24.016902385730894,-8.345832341851898,-34.699999999999996,15.671070043878997,24.13117012121846
E06000014,210618.0,-0.22972956411049447,-0.08009181520945832,25224.0,31228.0,12414.0,9977.0,3194.0,1152.0,267.0,96.0,83552.0,23.73966137747011,0.8585461662704449,-1.2749844909860106,-0.06369582797919789,1515.0,-0.2848295043459177,-0.13944297069042733,1.07707331747847,-0.5842724179310952,-0.6638984601156204,-0.39865741011754874,1.0148852984971446,0.39707479358430864,1.0011223354943934,0.6639529553793778,-0.7529267918657035,-1.0626436227141638,0.3836293508702174,-0.3900745933085603,-0.03656999936368475,-0.011811130763519528,1.7612520375925026e-14,-28.012078973966737,6.453183082936075,17.286478294534035,267.9,23.73966137747011,9.87841433140477
E06000015,257302.0,0.7723583318411498,-0.10378944806791121,31578.0,33604.0,15537.0,13438.0,4983.0,2123.0,599.0,409.0,102271.0,44.69456125486782,0.8251832916295916,-0.45570124763780034,-0.4470809177563269,3131.0,-0.03159849156359698,0.035347493272221704,-0.2144514673795658,-0.3446424252177323,0.15904658044386094,0.443452612977887,-0.7707528235467374,0.6334314021369946,0.5561130013323494,0.36273807335463804,-0.4062395159275203,0.05146257030401888,0.5942375546862549,-0.21637294601981671,-0.2845159679204746,-0.006650040172587246,8.169509582929673e-15,-3.657770689465713,31.44589317811927,13.248668076748551,42.1,44.69456125486782,33.69063339883976
E06000016,354224.0,1.0343182615241961,1.636306947773809,36951.0,33618.0,19422.0,17970.0,8262.0,4422.0,1407.0,1073.0,123125.0,29.35995302407516,2.4145814687751694,-1.3341148136824277,-1.2489785161493252,6902.0,0.37275138086483234,-0.18487440312386283,-1.802179457129056,0.07285561166932537,1.364567186984369,2.1598852122659222,-3.82320131849292,0.24230010112571007,2.146937416902795,1.75526993129162,-0.5291159551098444,0.26868237053431737,0.1310867608294454,0.1348002950742317,-0.34246739608087307,0.008572797973154578,-1.935199263005203e-14,3.9995673819526667,39.30395378424048,-9.944000760165316,-25.3,29.35995302407516,46.703443508269125
E06000017,39927.0,-1.6145605648300918,0.5977244256727863,4111.0,6089.0,2217.0,1845.0,577.0,117.0,31.0,15.0,15002.0,10.01828336714504,-1.3175408954989727,-0.737207332343119,1.391580260947163,163.0,-2.3882868577947862,-0.8482058063619333,1.9954306084516513,-0.6414832101791499,-0.5245471983376931,-0.8889336352167546,3.016988714940386,-1.0928621810530577,-1.0835879165876199,1.9492835782310178,0.8083261935017483,-1.589104889578193,-0.3264860870175518,-0.6929652176982668,-0.1613735668632117,0.00311836874236171,-7.376365109649855e-15,-34.01626351808169,0.29161027552676444,9.726673091618276,3335.4999999999995,10.01828336714504,2.0251226386263497
E06000018,332900.0,0.9706973983771626,0.49109214660519057,45617.0,38283.0,18679.0,12803.0,6333.0,3108.0,789.0,519.0,126131.0,24.93241213577651,3.0981297334919664,-2.07508031377543,-1.424526506196106,4416.0,0.29421945486684176,1.3807496334268812,-0.9308714018046477,-0.61912715963527,-0.8807188240587326,0.7400576987092654,-1.7391538578708055,2.6503791427165115,2.653245797412018,1.134867310218556,-1.7288949380495797,-0.5434524611596686,-0.1304308196341687,0.04621993964529478,0.05275414782404181,-0.011830668284088963,1.7542688525911846e-14,-14.675731275250062,20.13911773847739,4.793294397299121,23.799999999999997,24.93241213577651,27.404978384901497
E06000019,192801.0,-1.7114075380185456,-0.36473244495045204,22540.0,29968.0,11451.0,9772.0,3317.0,978.0,196.0,97.0,78319.0,15.0414157602917,-1.3385554504359807,-0.6187646876513807,1.364890407856542,1271.0,-0.39662750939302593,-0.49803732560722525,1.3310759942777972,-0.75410449923518,-0.3166594488823992,-0.5271038491717938,2.814272181182674,-1.0473767087010106,0.026062964263302214,0.5656035065115733,0.8855269622279265,-0.2699926615648924,0.012291157708460565,0.021579745051969718,0.16721965463308308,0.0054049829096920465,-1.4577994845571214e-14,-19.674540990627623,15.009273746278112,0.03214201401358885,0.2,15.0414157602917,16.605845799588884
E06000020,179854.0,-0.377572929116712,0.7844323286733297,16793.0,23691.0,11579.0,9372.0,3666.0,1097.0,273.0,137.0,66608.0,17.79220923638062,0.19724358522792992,0.056829728746553586,-0.14060059783974935,1507.0,-0.48455207629567915,-1.4055688403100959,0.5602815678062907,1.227049200729039,0.7309341444563682,-0.09557507230622173,-0.5661854965218366,-1.8511304696896091,-0.525470165094121,0.4968505790717036,-0.5278572558567485,-0.8725395582383024,-0.014331184846259646,-0.24491284575361907,0.14960936314483722,0.020467354283190423,-3.8072814770326985e-14,-6.8481208627028725,28.171914050878893,-10.379704814498272,-36.8,17.79220923638062,28.705807131698784
E06000021,256375.0,0.6515144235144903,-0.7431447615640531,35357.0,35631.0,17258.0,12549.0,4452.0,1610.0,423.0,295.0,107575.0,16.772306192101414,0.5645305154357976,-0.5029499815742426,-0.15368837456127096,2328.0,-0.03616372824315135,0.5416338468052178,-0.1389197142404323,0.2654245551452082,-0.6492479635706281,-0.1619729722423264,0.10366753052827309,0.9957127274799079,0.15595595777265914,-0.10502642640417957,-1.0858062757958438,0.33358915415935125,0.06860015791125432,-0.25206931496763074,0.08899701732168927,0.014992679971156816,-3.082671828590049e-14,2.6662160812199613,37.93565121842894,-21.163345026327523,-55.800000000000004,16.772306192101414,38.80101840813667
E06000022,193282.0,-0.45030184512123206,0.44208418650256737,22535.0,26034.0,10483.0,9959.0,3327.0,908.0,183.0,86.0,73515.0,13.969226311813827,0.9914807993714053,-1.7134435299085455,0.04539243980973636,1177.0,-0.3934758604602082,-0.02141825685751458,0.516079284882954,-1.0131826487407325,0.1812128400676688,-0.5418220722170578,0.7100142111963135,0.23824781420318766,1.3416742666019306,1.2973387700465697,-0.4860690449741035,-1.039027803499193,0.19772415470628768,0.3428174736135523,-0.7596475543533484,0.013297686881607464,-2.6206488938571885e-14,-29.084269474016015,5.3528871508362705,8.616339160977557,161.0,13.969226311813827,10.409543238767117
E06000023,463377.0,0.940706024766529,-0.008673992464378265,61607.0,60565.0,26593.0,21192.0,7932.0,3326.0,872.0,660.0,182747.0,16.617138960285036,1.9147999644511986,-0.7030309409329988,-1.1927641125914878,4858.0,0.7125079114508779,0.7563894043547338,-0.1333625013226256,-0.8036982497810243,-0.6005878706805291,0.1714679015640669,-1.0189670287230985,1.8317301604102445,1.6441536200613152,-0.22371323503674367,-0.8837250879331109,-0.6297432105350856,0.514307053073493,-0.05755875186461468,-0.09799577947569757,-0.014974157342398153,2.203748959781681e-14,-13.369578684884873,21.479508631527075,-4.862369671242039,-22.6,16.617138960285036,24.714363112729465
E06000024,215052.0,-0.42656914946295205,-0.48162510385416496,27115.0,33000.0,12468.0,11081.0,3406.0,900.0,156.0,101.0,88227.0,15.810129643063073,-1.1565291179440798,-0.3694050152767643,1.073790830701075,1157.0,-0.2584776266294664,-0.0011684307080768225,1.0850748830149648,-1.1049299549201599,-0.4236501899081637,-0.7372280758053625,2.2870731777303863,-0.032633593102959046,-0.09599037850135941,0.013338883844843885,0.7267975542149476,-0.10713107184297416,0.208556150781423,-0.31201166115246626,-0.5543252232890548,0.005382317894192745,-1.3692591577863695e-14,-13.671712271368023,21.16945518846555,-5.359325545402479,-25.3,15.810129643063073,21.679653740172988
E06000025,285093.0,-0.4308557968945401,0.5478227626494773,28554.0,38898.0,17056.0,16507.0,4961.0,1228.0,238.0,96.0,107538.0,21.045764013848114,-0.198426288769687,0.19454062263786084,0.05463753022939816,1562.0,0.09813203838182324,-1.0645399141258216,0.7328383854686248,0.13468675789948567,0.8733135013605484,-0.6420226399400724,0.14289036159827317,-1.4969985497119092,-0.18421731248369827,-0.1346100367152852,0.15045625518061653,-0.8723752860771811,0.2715574274407159,0.18387305415796665,-0.4836894975303481,0.01503022810446529,-3.020496937378331e-14,-11.614934451105752,23.28014752230331,-2.2343835084551955,-9.6,21.045764013848114,23.38317462457931
E06000026,262100.0,0.7493426490742642,-0.672720940503387,34317.0,38502.0,16644.0,12859.0,4667.0,1671.0,381.0,266.0,109307.0,12.590614269362838,0.47601137218692074,-0.8546077092932411,0.05273041532056646,2318.0,-0.00822938050519644,0.1671701388221333,0.46191849963955445,-0.31965359129789306,-0.5650972534718939,-0.19127866778450517,0.5633418868884494,0.7945276716022537,0.5287533586215548,0.05845290995197837,-0.8444796957462997,0.041197136196559576,0.5035151879559912,-0.614007420485864,-0.3102593868598557,0.0032858526517047584,-1.0200404713641894e-14,-8.55084110624673,26.4245602388565,-13.833945969493662,-52.400000000000006,12.590614269362838,28.1276453215839
E06000027,136264.0,0.4585240641312113,-1.1000350152615241,20192.0,21959.0,7953.0,5879.0,2108.0,689.0,149.0,81.0,59010.0,12.475782304937475,-1.464609796933822,-1.1976087794150165,1.7299463060820763,919.0,-0.8356161383950638,0.8851653419861768,1.030420749803325,-1.5741494820590547,-1.4797890325533944,-0.5712841358367032,3.212901810656279,1.411922475368979,-0.054183514472661246,0.4904523030689508,0.4753424910705659,0.7034267848612361,0.0028183991682480536,-1.220562786991049,-0.8716181026013428,0.0030253463333229647,-1.0627385360785761e-14,-9.160195901138437,25.799232368488276,-13.323450063550801,-51.6,12.475782304937475,27.194960741750847
E06000030,222193.0,-0.06202447101281088,-0.1098182577535563,26143.0,30472.0,14261.0,11989.0,3813.0,1176.0,316.0,190.0,88360.0,22.05289995634426,-0.22497718435140296,1.05100323039023,-0.3361018605289095,1682.0,-0.21715898729472452,-0.292730662456587,0.2510725483482761,0.33490564594239913,0.1120843735443594,-0.3377141200792949,-0.15808530224572548,-0.2998848277734565,-0.9771430914276237,-0.5752682377894827,0.1299514463157163,-0.4234675686095738,0.22240810224092045,0.1017678875767529,0.24909699538387456,0.002950639213819495,-9.103890916551637e-15,1.3006635735675531,36.534303352383134,-14.481403396038875,-39.6,22.05289995634426,34.57483336993136
E06000031,202259.0,-0.40634437976655674,0.9395891130137148,21252.0,24505.0,11997.0,9868.0,3870.0,1706.0,455.0,370.0,74023.0,13.349220553844328,0.61356651899311,0.47096828096698123,-0.7237604147500868,2531.0,-0.3360526441660827,-0.5157753155561556,-0.14390324730694282,0.38328590999499335,0.35933572073784126,0.6847948429375712,-1.3122789053815682,-0.5287333459571315,-0.07144991213504652,0.5176924770435317,0.2538218909679449,-0.7614406517534631,-0.047456956974801484,0.10291422847304074,0.618652176217038,-0.012190703126019331,1.747705000209315e-14,-3.9258526477197915,31.17078396187201,-17.821563408027686,-57.199999999999996,13.349220553844328,32.57400830913703
E06000032,213052.0,1.0373187837095472,1.591873383287885,20319.0,20641.0,12413.0,10617.0,5292.0,3098.0,1004.0,909.0,74293.0,59.14049152319622,1.2471779467288422,0.39710513949698106,-1.1896967683373842,5011.0,-0.2702959830240289,-0.86173601356432,-1.6651640026280836,0.7425724094986998,1.4043519697765314,2.9284580433708465,-4.219211422484328,-0.5532827574904802,0.37241723598186083,1.4252987430183417,0.4940127106349277,0.5682155948180305,0.3133652474970311,-0.5116159571558123,0.47057626600982927,-0.01317124005708803,1.8472819878723724e-14,18.572470561499344,54.25885786761242,4.881633655583798,9.0,59.14049152319622,57.98066857200267
E06000033,183125.0,0.9236719863052991,-0.4107337225115013,24386.0,24848.0,11186.0,9501.0,3311.0,1076.0,236.0,134.0,74678.0,49.14675767918089,-0.5020390592314047,0.42284538283483014,0.13699499540583113,1446.0,-0.4617547448373135,0.4876005840587106,-0.09560525763481068,-0.4973891829908383,-0.15416350916859503,-0.3156283825420164,0.23900279784107914,0.9014251966778071,-0.7840147532466881,-0.27028565591076814,0.24700007583163938,0.33155232071350954,0.20730596725606257,-0.30613631357472365,-0.6610742954941391,-0.017418192696853643,2.4927334713339592e-14,6.404902288530603,41.772339964610225,7.3744177145706615,17.7,49.14675767918089,40.68138433001266
E06000034,174341.0,0.009068421586741275,1.24635159756442,16368.0,19584.0,11128.0,10184.0,3676.0,1054.0,246.0,113.0,62353.0,45.88708335962281,0.6146174000476724,0.9128683367334169,-0.9203116709274635,1413.0,-0.5239300944051031,-1.1413364999627864,-0.6288412924608476,1.5590392762412109,1.7024786974227764,-0.09312008571589121,-2.3277327540456123,-1.7032414586261662,-1.0948349475816124,0.312940805974888,-0.4706577227617535,-0.7797906787115689,-0.15776428375623913,0.650807142183625,-0.1660198627235921,0.016488380818175608,-3.200462648472206e-14,7.590291176726172,42.98880156502354,2.8982817945992636,6.7,45.88708335962281,42.2779021277555
E06000035,278556.0,0.2141804857838627,0.411071808741387,29434.0,34837.0,18384.0,15493.0,5545.0,1908.0,388.0,220.0,106209.0,32.309481755912635,0.4323787786543705,0.13851628227803423,-0.3817714378028142,2516.0,0.06879188162758927,-0.7692889193078946,-0.23085452693870112,1.1736054472474138,0.816551589471692,-0.02377752701077818,-1.172559768037779,-1.0996452570965343,-0.29339719508607953,-0.004491093960817288,-0.7446284633819162,-0.15299514539749576,-0.01889095573603365,0.09526265210009177,-0.05970344262375289,0.012268391574568493,-2.5286103126156315e-14,5.630429281467887,40.97756562259447,-8.668083866681833,-21.2,32.309481755912635,41.20169459663591
E06000036,122549.0,0.040184593258734747,0.6447039047576107,12707.0,15522.0,7648.0,7185.0,2074.0,576.0,115.0,51.0,45878.0,29.376004700160752,-0.04032359658478643,1.3580173553446193,-0.6375045125381859,742.0,-0.9697968077651666,-0.7733358788882199,0.0643982047471782,0.7154171082228663,0.953338202182079,-0.5308259938205196,-1.0283410761327167,-0.914915772094306,-1.6863792760548435,-0.025806290570004956,0.09038799423068591,-1.0024225570354013,0.1577198579137955,0.3186001785997145,-0.1895174530996221,0.015597743706422806,-3.1310389535504904e-14,0.5774911108428855,35.79217430077712,-6.416169600616367,-17.9,29.376004700160752,33.4142319179556
E06000037,158450.0,-1.066869724513153,0.020659124225896896,16123.0,22607.0,10190.0,9502.0,2875.0,822.0,154.0,67.0,62340.0,27.769012306721365,-0.5809429326198492,0.35816880055453076,0.29588487063850505,1043.0,-0.6448181178572167,-1.2399050973763477,0.7593211176591518,0.4827590143373293,0.8333581957846734,-0.49321457340655317,0.6681111603353946,-1.7996363442420478,-0.9385287434653939,0.3532866394666627,0.1692746959215084,-0.6313756360564684,0.37207988627459976,0.3461016854723125,0.12679960598823267,0.013542671384957405,-2.7572509987419542e-14,-10.046590424363535,24.889602700910267,2.879409605811098,11.600000000000001,27.769012306721365,24.40513460581307
E06000038,161780.0,0.8923342618916233,0.17285791404540182,19237.0,20410.0,9955.0,8066.0,3189.0,1382.0,361.0,269.0,62869.0,32.760539003585116,1.3805672853525162,0.2596774001363488,-1.2371178139596721,2012.0,-0.6185111323310196,-0.0354232346035643,-0.3269360551740153,0.11609514551482245,0.11891031166000322,0.5371141951472236,-1.7202149525782415,0.8504797867097631,-0.12769821597442055,0.42579071020679393,-0.6431478716434407,-0.6015989806002067,0.6455454576958084,-0.18106490064365455,0.1774205357390367,-0.013952055138832908,2.1316074052573974e-14,-3.93580614265473,31.16056955502306,1.5999694485620566,5.1,32.760539003585116,32.25169082245747
E06000039,149539.0,1.0096570036745387,1.9674295805935178,14447.0,12370.0,8563.0,7812.0,4160.0,2180.0,678.0,556.0,50766.0,46.81053103203846,1.230903659465779,1.3396423233659958,-1.6385395089804682,3414.0,-0.7180306923461373,-0.5798644062802983,-2.641880562828412,0.8568882484965037,2.19828253722457,2.9150043299021613,-5.339023792548935,-0.45110648580446683,-0.5140592803887266,1.5006194652410174,0.955871308687893,0.6315169329863705,0.1094101783258575,0.36531434075672575,0.31194889589349395,0.005687704728772891,-1.523192528175802e-14,30.467227216592867,66.46541291572653,-19.65488188368807,-29.599999999999998,46.81053103203846,68.77580400964037
E06000040,151422.0,-0.22734031981936353,0.278023787254437,16554.0,19740.0,9227.0,8683.0,2902.0,885.0,204.0,154.0,58349.0,38.303549021938686,-0.572724971544937,0.7965347525212436,-0.0004946155091782492,1243.0,-0.7022029497557353,-0.6020836036518059,0.06374187321939419,0.10100372236397515,0.8335929489078153,-0.18476682074040085,-0.19832872114463887,-0.8443270990029582,-1.1270937205091716,0.20514648372790237,0.5904968273140666,-0.29636665757533814,0.23003332468889667,0.26409696959692885,-0.2566335148555488,-0.025419290527362665,3.9721168402973297e-14,0.7826298286887183,36.002690339439624,2.3008586824990616,6.4,38.303549021938686,35.0075929338842
E06000041,171119.0,-0.07655381460664924,1.4403652480550586,14084.0,21502.0,10094.0,10397.0,3172.0,826.0,171.0,86.0,60332.0,24.544322956539016,-0.3622545277654266,0.8224562426070782,-0.1364126462300785,1083.0,-0.5475247462520142,-1.880572799067742,0.5807682463380116,0.7587693331907588,1.7984858466400377,-0.41091887103405766,-1.0313116145661376,-2.5204972144568814,-1.1092057254978636,0.2639614361264211,0.40225221300200426,-1.1895569326209974,0.24583907490096513,-0.0466266994964834,-0.838579345804756,0.018646210641140748,-3.596403970788671e-14,-6.259434822209347,28.776031374814515,-4.231708418275499,-14.7,24.544322956539016,27.858262352382532
E06000042,269457.0,-0.13993484283745938,0.9438912402641122,25546.0,32859.0,17221.0,14896.0,5456.0,1837.0,477.0,292.0,98584.0,33.02938873363839,0.31418438329387155,1.070577933433088,-0.7661214861604018,2606.0,0.02678543646205772,-1.227208539878099,-0.0791827766720281,1.2876808860960365,1.1226547170060786,0.16142315929829334,-1.748013283765835,-1.6903629045243271,-0.7522657081695341,-0.23776482416118255,-0.10787443380401178,-0.7246359295195448,0.058127385165685455,0.20653653664888316,0.28596511150906867,0.0023432382436496813,-7.986065478329629e-15,4.286398992096436,39.598304138794376,-6.568915405155984,-16.6,33.02938873363839,38.60058758765679
E06000043,290885.0,0.7853352946374614,-0.6944386548214979,44294.0,39817.0,17285.0,13244.0,4822.0,1613.0,297.0,168.0,121540.0,18.56403733434175,1.2152256163471244,0.22253580577478901,-1.106377446131265,2078.0,0.12357165195724908,1.451357677202459,-0.24229362014762654,-1.0404454809661687,-0.9932039714702428,-0.46849426234260405,-0.25044409204955476,2.608307996421372,0.4011401375614358,-0.6907260936350668,-0.5065774054361998,-0.49921899743125314,0.42614608054916925,0.354647647788387,0.026665303977620958,-0.017624529820062795,2.5846094551926262e-14,-7.013598163231225,28.002099078056585,-9.438061743714833,-33.7,18.56403733434175,28.291865614440482
E06000044,214905.0,1.1328316359121948,-0.11141133420073245,27471.0,27470.0,13514.0,10686.0,4422.0,1435.0,299.0,176.0,85473.0,23.731416207161303,1.6581944902561618,-0.8783755231153513,-0.8835011275415979,1910.0,-0.2593425259194769,0.3566383051053771,-0.41999735639171876,0.0991204025992186,0.03598023869888156,-0.11437545932535717,-1.1295350607666064,1.1505600614553333,0.6041918581732235,0.48050836345261927,-1.5266914843016193,-0.30774578289931287,0.38586102859473237,-0.02012605917765592,-0.4713023532773102,-0.002664798669901436,1.1649577008923645e-15,-5.505518874702075,29.549709793108,-5.818293585946698,-19.7,23.731416207161303,32.07338783988216
