,loss
31843,86.64397858195223
31844,86.64621311253894
31845,86.6763946445002
31846,86.64562207701579
31847,86.62416724938188
31848,86.62411547534039
31849,86.63080887987435
31850,86.6174137799037
31851,86.6213883416501
31852,86.6434054512509
31853,86.66673195017556
31854,86.66742082276096
31855,86.62638996102217
31856,86.63393371229228
31857,86.63477263698688
31858,86.63423441186805
31859,86.61432442637538
31860,86.61735651534417
31861,86.64823569589957
31862,86.6275911276051
31863,86.63390129839065
31864,86.66137280767363
31865,86.62272736654116
31866,86.62642704958172
31867,86.67212183075833
31868,86.65271406228831
31869,86.65729341892838
31870,86.67183345728527
31871,86.6878442268151
31872,86.65580762741882
31873,86.62341709908722
31874,86.62848383291609
31875,86.60752776041197
31876,86.6383353878308
31877,86.5972987709707
31878,86.61579820048603
31879,86.63874993296717
31880,86.74663415809587
31881,86.64814806811383
31882,86.59133584788769
31883,86.63631675146908
31884,86.61272796454458
31885,86.63719569740957
31886,86.69225275998859
31887,86.60449254030438
31888,86.61141976593547
31889,86.61772323343796
31890,86.6537513071402
31891,86.62541282521507
31892,86.61064461063098
31893,86.60693451986147
31894,86.58843738357456
31895,86.58207393932894
31896,86.63999956605062
31897,86.59558641290388
31898,86.64382643506706
31899,86.6676602446275
31900,86.60306906286692
31901,86.61264765744953
31902,86.6505927819048
31903,86.58304648867922
31904,86.58656646199309
31905,86.6107391842528
31906,86.64492762571125
31907,86.60130226267556
31908,86.60935061239783
31909,86.63877736350705
31910,86.63875866487537
31911,86.63613964367464
31912,86.67383862093006
31913,86.65186349504945
31914,86.61699835275638
31915,86.66259121757022
31916,86.59094101569556
31917,86.61189609593738
31918,86.63699724495066
31919,86.60706113253026
31920,86.66695073298636
31921,86.63460582667004
31922,86.63975652793928
31923,86.63938939089032
31924,86.60953702540756
31925,86.62951496984228
31926,86.61895346228098
31927,86.63606359228234
31928,86.58151624381887
31929,86.60366340593106
31930,86.59725475862537
31931,86.59583661735402
31932,86.61096579491058
31933,86.6147475711183
31934,86.58304183607157
31935,86.57967159513794
31936,86.59679090907808
31937,86.57399976873674
31938,86.61931261713106
31939,86.61860153992052
31940,86.60062598079615
31941,86.64423044017285
31942,86.60995994964776
31943,86.65025195083177
31944,86.60148056118474
31945,86.61406385829683
31946,86.5693656612683
31947,86.5677330590397
31948,86.5877413887509
31949,86.61322740323281
31950,86.64560977296333
31951,86.62557070517127
31952,86.58350641327786
31953,86.57939311121241
31954,86.59957643189182
31955,86.58803959664581
31956,86.59429640577018
31957,86.60703992016742
31958,86.61487491144611
31959,86.60137648389518
31960,86.60640540150548
31961,86.60879653313256
31962,86.60641170788362
31963,86.62734623727081
31964,86.60915776070831
31965,86.61244633845511
31966,86.6451054611647
31967,86.62738786818664
31968,86.67101252561359
31969,86.58093244078532
31970,86.60209448489151
31971,86.58276362777445
31972,86.58673060422687
31973,86.58198123998035
31974,86.59643298904331
31975,86.56265386680647
31976,86.6059163705462
31977,86.61502525020886
31978,86.6061505444477
31979,86.60506306907345
31980,86.65366407625937
31981,86.58292265434486
31982,86.56178144774685
31983,86.56214644591932
31984,86.61007145787939
31985,86.56100102242706
31986,86.55007325982771
31987,86.57076307528281
31988,86.61395982510781
31989,86.5701515771061
31990,86.5860817969879
31991,86.58486594492301
31992,86.58633281729814
31993,86.61255943430642
31994,86.56287811808504
31995,86.60640782703554
31996,86.56705382242369
31997,86.58608541323271
31998,86.56371505825506
31999,86.59034592292213
32000,86.56767594883208
32001,86.58089222108697
32002,86.57740175103865
32003,86.54889005319231
32004,86.58252676373961
32005,86.56053166031148
32006,86.56856294312229
32007,86.58059255787403
32008,86.56436668792901
32009,86.60285294813917
32010,86.5773820380944
32011,86.55006876157198
32012,86.55788214358292
32013,86.62952947892205
32014,86.59945396467441
32015,86.57020216043284
32016,86.56929792282898
32017,86.54239714076753
32018,86.57182982340025
32019,86.60667146010206
32020,86.58978117132463
32021,86.57597236412798
32022,86.61150479178897
32023,86.56039272153998
32024,86.5743920210469
32025,86.4940311453935
32026,86.5141015466238
32027,86.54845790091278
32028,86.55884044845669
32029,86.58024314924472
32030,86.5781472266754
32031,86.6088977438866
32032,86.5550296761397
32033,86.58525830748454
32034,86.55029160163306
32035,86.603246788069
32036,86.53882806149521
32037,86.55180156024205
32038,86.54471918888864
32039,86.60591641464674
32040,86.64829531983833
32041,86.57221199873555
32042,86.56124304622584
32043,86.55512541842599
32044,86.53546398361294
32045,86.55507787803694
32046,86.55500974269272
32047,86.56551347853821
32048,86.56925316077437
32049,86.54724235755171
32050,86.59239928846415
32051,86.54920251658886
32052,86.5738875989969
32053,86.54452254455214
32054,86.5547481603016
32055,86.62057226103855
32056,86.53566424419425
32057,86.54361149341385
32058,86.54843805566688
32059,86.55519937504233
32060,86.55250937401215
32061,86.5425482953904
32062,86.52293634139045
32063,86.56448223136064
32064,86.55286045846222
32065,86.56613505368976
32066,86.58090395183233
32067,86.51418749858878
32068,86.57094768017014
32069,86.56268262036274
32070,86.52054820860053
32071,86.51079334413384
32072,86.55385735131412
32073,86.61863986329536
32074,86.58675547693507
32075,86.57778145674337
32076,86.54919468874188
32077,86.55935342601269
32078,86.56518788420397
32079,86.52125985911816
32080,86.51965993539446
32081,86.55457592561756
32082,86.55238428281221
32083,86.56641321788634
32084,86.55051404478922
32085,86.57298856525752
32086,86.5408275361695
32087,86.54825005503749
32088,86.57757744761561
32089,86.51759730873769
32090,86.52597451623464
32091,86.5299876439089
32092,86.56415890820453
32093,86.53417693121585
32094,86.55348240846844
32095,86.57224798478143
32096,86.58328617514903
32097,86.5275977691474
32098,86.53079697713686
32099,86.57261472492549
32100,86.52028942659412
32101,86.54291944558909
32102,86.59146947254335
32103,86.57246703219552
32104,86.56555140500812
32105,86.5497340604749
32106,86.52336993796288
32107,86.52286816194568
32108,86.51695273515116
32109,86.50115931516437
32110,86.5251288662067
32111,86.55755893067817
32112,86.55567826287594
32113,86.54037113961456
32114,86.53839084867798
32115,86.5166483972803
32116,86.51259820309677
32117,86.54732522247843
32118,86.5272759233596
32119,86.5471900102031
32120,86.53347782730367
32121,86.54513911429169
32122,86.55497344794301
32123,86.52980306107185
32124,86.52009708206089
32125,86.49741195943314
32126,86.52134788380882
32127,86.52152922525572
32128,86.55300193301515
32129,86.54191505564431
32130,86.54621596143424
32131,86.55817841105379
32132,86.60591846532215
32133,86.55709724205767
32134,86.5452174589124
32135,86.52900307715973
32136,86.54722198309926
32137,86.52619102786731
32138,86.53697971939351
32139,86.53879059808102
32140,86.52840551475569
32141,86.53799665594377
32142,86.51079360873713
32143,86.52085342848233
32144,86.50896696410427
32145,86.56123995918759
32146,86.48680114746094
32147,86.53296339442964
32148,86.55752338563775
32149,86.53582296206083
32150,86.54941929282481
32151,86.51949649876941
32152,86.50304099727917
32153,86.53372490061501
32154,86.49283319815046
32155,86.52188339674404
32156,86.492319537036
32157,86.53020794818856
32158,86.50197050061529
32159,86.4933601335294
32160,86.53854670000904
32161,86.53158326782932
32162,86.49503224984758
32163,86.55649721002302
32164,86.52654998426493
32165,86.51248671691542
32166,86.54364225354497
32167,86.50997126584797
32168,86.50761806069082
32169,86.52416630563019
32170,86.53525715205022
32171,86.55234737065486
32172,86.50557073692366
32173,86.49758020301775
32174,86.5310452852635
32175,86.52013802941823
32176,86.49812369815187
32177,86.512124386826
32178,86.56605190210949
32179,86.4860722977302
32180,86.48351226101032
32181,86.50770998827984
32182,86.51327684435542
32183,86.50923247144401
32184,86.52489908030957
32185,86.50592993587428
32186,86.49165132555659
32187,86.537576752591
32188,86.51457609055359
32189,86.51662273076228
32190,86.50478799632519
32191,86.50284404423884
32192,86.49880888834166
32193,86.50472603505746
32194,86.51828402039632
32195,86.46212530411736
32196,86.50018394337913
32197,86.51593859898561
32198,86.51889434990855
32199,86.49564948109533
32200,86.489899519551
32201,86.47830389827662
32202,86.5483879133456
32203,86.50431563537245
32204,86.4608311515323
32205,86.49833119122279
32206,86.48355420062997
32207,86.51843292589132
32208,86.52214769131875
32209,86.49206961923942
32210,86.49196333692252
32211,86.49953354852047
32212,86.49360599407571
32213,86.48924828678197
32214,86.49213100720003
32215,86.49655508581614
32216,86.49515945787374
32217,86.49400823515964
32218,86.48453239485019
32219,86.48735333040271
32220,86.46773674584537
32221,86.48008284816852
32222,86.49684226857444
32223,86.47980715360255
32224,86.5021048308797
32225,86.49792656870936
32226,86.49800396516834
32227,86.48082918376592
32228,86.47790465602985
32229,86.47558584929891
32230,86.48835869055952
32231,86.51375998789176
32232,86.48723309026288
32233,86.50582947482953
32234,86.50779146403936
32235,86.48870494599976
32236,86.50024065668184
32237,86.46214554626818
32238,86.469433029263
32239,86.47081141389174
32240,86.535623627591
32241,86.51937520021649
32242,86.53284141231823
32243,86.49991750992791
32244,86.49338648360589
32245,86.48842096053107
32246,86.5043015231976
32247,86.46266359538701
32248,86.45696871542518
32249,86.48801355968321
32250,86.47326982090239
32251,86.51777110899116
32252,86.49331347515128
32253,86.50061714304665
32254,86.47668064536387
32255,86.49116066287708
32256,86.50194977335848
32257,86.50573465865472
32258,86.52082079407796
32259,86.46372835897986
32260,86.48307024123352
32261,86.47242985984494
32262,86.52009926503793
32263,86.51505332461672
32264,86.48453120413544
32265,86.49295290908373
32266,86.51030109383467
32267,86.4728891890862
32268,86.5189557158189
32269,86.45462918143741
32270,86.45789720832957
32271,86.49047379686654
32272,86.46993903893267
32273,86.46735033685762
32274,86.5154155224045
32275,86.47167036023443
32276,86.47559810925081
32277,86.48318626977115
32278,86.52051658850874
32279,86.59262283413396
32280,86.55806211791287
32281,86.54957245402254
32282,86.51733292596188
32283,86.47729831761707
32284,86.45786413291975
32285,86.44784678200077
32286,86.58273575622911
32287,86.49789807975637
32288,86.46607838889767
32289,86.52068813963433
32290,86.45574818870236
32291,86.46082548461209
32292,86.49374491079695
32293,86.46546181915812
32294,86.47556767987378
32295,86.46687019215842
32296,86.49427420555512
32297,86.45477784437941
32298,86.46332766141505
32299,86.45227729929665
32300,86.46589263739614
32301,86.48307319597012
32302,86.46916988130249
32303,86.46540303312975
32304,86.48969562067462
32305,86.4446317639654
32306,86.50559477172146
32307,86.48950160032062
32308,86.43147895239682
32309,86.55590740931517
32310,86.45319675158903
32311,86.44991024656792
32312,86.48388067697513
32313,86.49489994820831
32314,86.47524283524882
32315,86.46332263395276
32316,86.43976985512441
32317,86.44628183001039
32318,86.48571402489105
32319,86.53240808034909
32320,86.50893027244965
32321,86.44030810229351
32322,86.49128074866499
32323,86.50609090286872
32324,86.4409894116352
32325,86.4414149819082
32326,86.4746785246568
32327,86.4416189469354
32328,86.45385909769577
32329,86.427813226777
32330,86.44103351218163
32331,86.46061889560237
32332,86.45439555879273
32333,86.47687407036048
32334,86.44165753491352
32335,86.50028400751897
32336,86.45324451248081
32337,86.42037822745439
32338,86.44744546702832
32339,86.50903973000587
32340,86.42673413050657
32341,86.46409068906928
32342,86.47135605564007
32343,86.4740242930506
32344,86.45339412358454
32345,86.41578023833347
32346,86.4587593299116
32347,86.43643250217328
32348,86.41162025583962
32349,86.456547246503
32350,86.42417255026757
32351,86.45615316402017
32352,86.45417975276881
32353,86.42569732666016
32354,86.44694289720127
32355,86.43810075969365
32356,86.40049152705022
32357,86.44965856474948
32358,86.4399131819003
32359,86.44603777758648
32360,86.46945247760398
32361,86.41335768506706
32362,86.45726815813539
32363,86.49805895854972
32364,86.49281002331331
32365,86.44892627517612
32366,86.38246820703407
32367,86.387078786861
32368,86.42885364686822
32369,86.43379775912776
32370,86.4381108917942
32371,86.40673545881504
32372,86.5578047030234
32373,86.45550770842272
32374,86.44789727712643
32375,86.40821216561201
32376,86.44143853159999
32377,86.42628584845218
32378,86.4883108855672
32379,86.4352249961368
32380,86.43399951912764
32381,86.53673313118819
32382,86.41158682762543
32383,86.45420938833601
32384,86.41466570727398
32385,86.43178595835074
32386,86.42307162422665
32387,86.41905719558628
32388,86.50635826243142
32389,86.4631247989015
32390,86.44967973301176
32391,86.45832222734573
32392,86.42357216542855
32393,86.41628230100422
32394,86.46098477578576
32395,86.44158521001738
32396,86.46767807006836
32397,86.41104231817874
32398,86.41126471723435
32399,86.44798812425205
32400,86.48021508365697
32401,86.4735785688279
32402,86.56500936519204
32403,86.4262392341746
32404,86.41159560363417
32405,86.41562687868328
32406,86.42010666731466
32407,86.41301826521152
32408,86.43790369640196
32409,86.44694878462423
32410,86.41889900692625
32411,86.39627238367335
32412,86.41619815716165
32413,86.40767510915768
32414,86.40550593558075
32415,86.44077073907576
32416,86.4233102963839
32417,86.40501342067829
32418,86.39854329721086
32419,86.48843597676712
32420,86.42198983782289
32421,86.41083764754279
32422,86.50183537654105
32423,86.44352757448407
32424,86.41640770090798
32425,86.41599017898471
32426,86.4186743366925
32427,86.42841766886629
32428,86.44351604219116
32429,86.43606854036365
32430,86.45173636199422
32431,86.4361862888226
32432,86.42849594733619
32433,86.41755499867345
32434,86.4857484674178
32435,86.44707466963399
32436,86.42988185110809
32437,86.42988211571137
32438,86.46853231970286
32439,86.39014523015545
32440,86.4460301040914
32441,86.41587450325144
32442,86.41333616400041
32443,86.43033172078215
32444,86.40356211579603
32445,86.38125482459978
32446,86.41477794316462
32447,86.43099922665282
32448,86.41863369803897
32449,86.41786573112356
32450,86.4026551439583
32451,86.43613411787618
32452,86.39383843041568
32453,86.40310042717553
32454,86.42132195709758
32455,86.42605632715832
32456,86.40541530895784
32457,86.42030938650143
32458,86.41633255357686
32459,86.44579061607405
32460,86.40615143527874
32461,86.4083989534764
32462,86.40813353433775
32463,86.42702667148127
32464,86.40172378451838
32465,86.39919166344438
32466,86.4255674064504
32467,86.38519503202052
32468,86.3914992492323
32469,86.40275785413091
32470,86.40892319872201
32471,86.3997772304998
32472,86.46159605345974
32473,86.3808532009235
32474,86.39003758072164
32475,86.38388004192727
32476,86.3824336983565
32477,86.39111469246748
32478,86.38172947878094
32479,86.4073214668759
32480,86.4301193987014
32481,86.41796074575082
32482,86.4135551232134
32483,86.35535616130498
32484,86.35830860468694
32485,86.37628870616759
32486,86.37693742520547
32487,86.41940497249537
32488,86.432649954206
32489,86.46275104677056
32490,86.4696976766421
32491,86.45029758166716
32492,86.43924016346132
32493,86.39090547947525
32494,86.41811710423816
32495,86.42445737364665
32496,86.37879791700772
32497,86.3957390316649
32498,86.36809147300059
32499,86.36683081478053
32500,86.4039613580428
32501,86.40194208222317
32502,86.3810086112491
32503,86.38211738718728
32504,86.38620727186259
32505,86.46175494772851
32506,86.43572768724033
32507,86.38855390603831
32508,86.36709693952793
32509,86.37474990580124
32510,86.35186575740748
32511,86.37063133372048
32512,86.36854553222656
32513,86.38569244208364
32514,86.38202204180591
32515,86.38799060975884
32516,86.38407443713591
32517,86.39574154539605
32518,86.4000108310942
32519,86.38230785744727
32520,86.42393581853436
32521,86.3628847419871
32522,86.37532180168725
32523,86.35986874971776
32524,86.49905713031747
32525,86.35945491019012
32526,86.34863501752731
32527,86.3680167225744
32528,86.38022163699817
32529,86.40031027380442
32530,86.38119334843806
32531,86.38738484465318
32532,86.38818579877731
32533,86.3633397714251
32534,86.3919814446069
32535,86.38682432670814
32536,86.37985736648471
32537,86.38871791597046
32538,86.38598791574466
32539,86.36547939763592
32540,86.38324794879539
32541,86.3997597005326
32542,86.36996878916129
32543,86.36555436856484
32544,86.39193403651949
32545,86.40296206171114
32546,86.41527085497201
32547,86.36797213692196
32548,86.37347310678118
32549,86.37199053461153
32550,86.38000730834256
32551,86.34285987457099
32552,86.35001986288611
32553,86.36760751360414
32554,86.37438276875226
32555,86.36003134843241
32556,86.37999288746387
32557,86.36465568762983
32558,86.47890970748284
32559,86.40150072395457
32560,86.35270545386166
32561,86.35503144898166
32562,86.3631763789006
32563,86.3674839879736
32564,86.33963952036952
32565,86.38097780701742
32566,86.35455225244422
32567,86.36866791124288
32568,86.3576302941824
32569,86.35256896267047
32570,86.35352347489726
32571,86.34478270249559
32572,86.33550443263412
32573,86.36908889505905
32574,86.36124082796836
32575,86.39369400112615
32576,86.40787484053243
32577,86.34600219285556
32578,86.34279663438741
32579,86.39246835873995
32580,86.34040720063138
32581,86.35602282926526
32582,86.35359553519012
32583,86.36727989064475
32584,86.33993633909722
32585,86.34484409045622
32586,86.33702797421141
32587,86.34067800003669
32588,86.33960864998701
32589,86.34703037504516
32590,86.35260468411307
32591,86.42032499809486
32592,86.31660950941847
32593,86.34198769806437
32594,86.36323176918691
32595,86.36687870797394
32596,86.36914111010601
32597,86.32888551392307
32598,86.4117685218767
32599,86.43052664519735
32600,86.37013844396337
32601,86.33682956585305
32602,86.39148147671209
32603,86.33871221817986
32604,86.38144772038983
32605,86.34403378701623
32606,86.36473057035766
32607,86.37783760555907
32608,86.39153766080823
32609,86.33018125412781
32610,86.41191859603617
32611,86.38416118291072
32612,86.35455904392838
32613,86.32610345300222
32614,86.34706724310198
32615,86.32841657076268
32616,86.32869742509257
32617,86.35988912417021
32618,86.33687415150548
32619,86.36970330387182
32620,86.43061601495467
32621,86.42767858780877
32622,86.38055719805591
32623,86.35224508825755
32624,86.36228400434372
32625,86.39067871446554
32626,86.3703324422671
32627,86.34865212853933
32628,86.33769459807115
32629,86.3311835933972
32630,86.36915385516393
32631,86.3390625088201
32632,86.32553885575663
32633,86.33756278153788
32634,86.33629881577684
32635,86.35655351319065
32636,86.3873672926357
32637,86.37772775109792
32638,86.3463278092401
32639,86.33765675980231
32640,86.36674411310626
32641,86.35599425211119
32642,86.33401167323824
32643,86.3390965103414
32644,86.33543936227787
32645,86.33066713189802
32646,86.35158781371365
32647,86.34064002946621
32648,86.35196299911235
32649,86.35417836801165
32650,86.33145847210305
32651,86.3577220674195
32652,86.34120052536099
32653,86.34844300374819
32654,86.33463066850784
32655,86.34581577984584
32656,86.34435444208928
32657,86.33461183757451
32658,86.39661702944365
32659,86.33837352598334
32660,86.32343190805071
32661,86.31048187079458
32662,86.4111408829
32663,86.34259381597441
32664,86.3516920674054
32665,86.36067534871184
32666,86.34776785745787
32667,86.3416008921717
32668,86.3181257744056
32669,86.34630068740404
32670,86.32971513340239
32671,86.34626809710024
32672,86.34368552500113
32673,86.35751311903056
32674,86.34036903160845
32675,86.33589908842407
32676,86.32735734178841
32677,86.35741958177158
32678,86.35725244070065
32679,86.30915530430788
32680,86.2955889398652
32681,86.33782875193337
32682,86.32150330295453
32683,86.30657200454976
32684,86.37846515633467
32685,86.33928045372053
32686,86.3346828835548
32687,86.353412076917
32688,86.44887326631932
32689,86.38088953977375
32690,86.34252274794386
32691,86.3118342581512
32692,86.3597825331495
32693,86.35242920803886
32694,86.33256667473412
32695,86.33423241852336
32696,86.36228554786285
32697,86.30991738380035
32698,86.31222093174223
32699,86.3297026970483
32700,86.36006693757338
32701,86.35936428356722
32702,86.32479992905104
32703,86.3515054559432
32704,86.39181267181573
32705,86.34098860018516
32706,86.30273600672022
32707,86.31870547608833
32708,86.31648227934204
32709,86.31862931444466
32710,86.33455944612537
32711,86.29610240252721
32712,86.31776357661782
32713,86.31110739294505
32714,86.31333508794707
32715,86.3594692428677
32716,86.35742011097814
32717,86.3198333475631
32718,86.30403767844845
32719,86.2876439177232
32720,86.28624690061359
32721,86.31438388714211
32722,86.39765109905618
32723,86.29593230671965
32724,86.27920585147218
32725,86.28255932317303
32726,86.35870105544956
32727,86.38258831487225
32728,86.32088505739422
32729,86.3205728475758
32730,86.29110371584149
32731,86.33119184019938
32732,86.36976769066959
32733,86.30238315824829
32734,86.30862349581857
32735,86.31761428524304
32736,86.30243696091492
32737,86.35443344557217
32738,86.30395066807036
32739,86.33084269617335
32740,86.2804953514496
32741,86.34512368792055
32742,86.3133988573372
32743,86.32603489870282
32744,86.27379206839325
32745,86.30689243912008
32746,86.29681480275413
32747,86.31719684049573
32748,86.30441464991928
32749,86.3663786077775
32750,86.29453709773246
32751,86.30204737668781
32752,86.3291881539229
32753,86.27167802049935
32754,86.30052886257282
32755,86.2780502407537
32756,86.30377525814696
32757,86.3200671245597
32758,86.30554821036455
32759,86.3356113764592
32760,86.29025934472938
32761,86.30755271250113
32762,86.30437295285263
32763,86.28177660462484
32764,86.27991353294064
32765,86.3195283922846
32766,86.27032281070775
32767,86.27241408066942
32768,86.30102669159112
32769,86.29492650555737
32770,86.29267989142093
32771,86.3026770001891
32772,86.29934427779534
32773,86.31884739164673
32774,86.34038927375926
32775,86.36266346749542
32776,86.28531858411138
32777,86.29873163300442
32778,86.29976093975795
32779,86.32112033380939
32780,86.34464444728256
32781,86.35613539591002
32782,86.31989843996963
32783,86.26347121751377
32784,86.28031251058412
32785,86.31372881762555
32786,86.29496143319014
32787,86.26037871079637
32788,86.26479864396111
32789,86.32182448723412
32790,86.30342763558977
32791,86.23868305007846
32792,86.24193295164605
32793,86.32464335006097
32794,86.29493087151147
32795,86.29622791268233
32796,86.30039753114556
32797,86.29724348211565
32798,86.2946075263051
32799,86.32444370688731
32800,86.28362080127518
32801,86.2802339234104
32802,86.29239537674567
32803,86.28064330878286
32804,86.31368008652174
32805,86.27420784834493
32806,86.24384665075755
32807,86.28631847580044
32808,86.26304375091729
32809,86.27625230557656
32810,86.28282196397726
32811,86.28679149826138
32812,86.2650484735566
32813,86.28507378197818
32814,86.28082958949095
32815,86.25989311967972
32816,86.30516726984455
32817,86.29486154545249
32818,86.26821599530346
32819,86.25508254387475
32820,86.24124308679835
32821,86.38003275435784
32822,86.30649782743068
32823,86.2775158744327
32824,86.29487543712462
32825,86.30005323817964
32826,86.27768980698778
32827,86.29451279833138
32828,86.35089539103426
32829,86.32919670942891
32830,86.34333832139913
32831,86.27841446716661
32832,86.2629006887447
32833,86.27091239091288
32834,86.26343624578045
32835,86.26278712983765
32836,86.27821623521044
32837,86.28268198884291
32838,86.24632238928294
32839,86.27204330532537
32840,86.26739087407988
32841,86.30174409723006
32842,86.26033114835705
32843,86.27118663016083
32844,86.279520111966
32845,86.34273198298636
32846,86.29318925273212
32847,86.26992749340961
32848,86.28838965796322
32849,86.25924184281013
32850,86.26735444702854
32851,86.2488089324422
32852,86.26359372883174
32853,86.26874476085509
32854,86.27568433463918
32855,86.27077956006706
32856,86.26410379575167
32857,86.266928347549
32858,86.28322050061529
32859,86.25692069875022
32860,86.25983783964477
32861,86.26321887418713
32862,86.26165021775086
32863,86.27799754060072
32864,86.25119887335453
32865,86.30679118426549
32866,86.251009814312
32867,86.26803128016478
32868,86.25614347072006
32869,86.24655411560411
32870,86.28262055678175
32871,86.2428041138401
32872,86.29032060038837
32873,86.27007364262046
32874,86.31679274718886
32875,86.2614931316045
32876,86.25236572971234
32877,86.25064175115155
32878,86.24047256205124
32879,86.28624703291524
32880,86.35373268788949
32881,86.27934267341746
32882,86.28080255585598
32883,86.20127110122945
32884,86.21807801792387
32885,86.2939477821306
32886,86.27210240005758
32887,86.30872124467972
32888,86.29932271262814
32889,86.27876740383964
32890,86.24508135580604
32891,86.27274909047033
32892,86.2634408322373
32893,86.25907721547033
32894,86.27668215360255
32895,86.28587085525425
32896,86.29311445820538
32897,86.36915561918579
32898,86.25832847639316
32899,86.299163465555
32900,86.27225922160066
32901,86.25880851084098
32902,86.27781725756695
32903,86.24925866981462
32904,86.25848185809362
32905,86.31600281820131
32906,86.30185950836005
32907,86.27344261566338
32908,86.31887830612976
32909,86.30998040348119
32910,86.26784674142826
32911,86.26286968606055
32912,86.26536595339032
32913,86.33875347424105
32914,86.23867875027518
32915,86.24849850869592
32916,86.22734819533508
32917,86.2352589513525
32918,86.24772392669854
32919,86.24359995230085
32920,86.22579982515015
32921,86.28735607345669
32922,86.21955545237988
32923,86.23329197878094
32924,86.25987569996387
32925,86.26082187718738
32926,86.24879680479194
32927,86.29032558375012
32928,86.26546063726347
32929,86.2364796544775
32930,86.3118402558255
32931,86.22833864950721
32932,86.22037232680128
32933,86.24611200762622
32934,86.23226258382631
32935,86.28390765327939
32936,86.23608610120122
32937,86.25479324429021
32938,86.21764479620609
32939,86.24918978476111
32940,86.2357874964014
32941,86.24025801289288
32942,86.25607507077255
32943,86.23052334647647
32944,86.2448942812881
32945,86.24165582381232
32946,86.21433796083306
32947,86.21975641856993
32948,86.24418340253003
32949,86.30823671197615
32950,86.24651978332872
32951,86.2761329253974
32952,86.24899622746285
32953,86.25040925307081
32954,86.27213816560072
32955,86.26361066344157
32956,86.26021487726642
32957,86.24794738416728
32958,86.21402456029992
32959,86.25991569915948
32960,86.22198380486813
32961,86.24988463297056
32962,86.28890294422304
32963,86.34217962364241
32964,86.27955570110696
32965,86.23628009950494
32966,86.24240870834086
32967,86.25956752534546
32968,86.22436708659795
32969,86.20279817085046
32970,86.19452803948022
32971,86.23560346482117
32972,86.24190741742966
32973,86.23032295359353
32974,86.2451529089426
32975,86.222528005611
32976,86.2251572581385
32977,86.23772306938392
32978,86.20898552161421
32979,86.20974497712416
32980,86.21511503451133
32981,86.23892200888926
32982,86.24406261113337
32983,86.25058397943575
32984,86.2223437976286
32985,86.2089455224186
32986,86.22930947893617
32987,86.22088776296273
32988,86.26906153508004
32989,86.27661203373374
32990,86.31740420126502
32991,86.251225465984
32992,86.25606832338896
32993,86.27823885879076
32994,86.29037052220691
32995,86.28592196778754
32996,86.3018095865415
32997,86.2622995541964
32998,86.21742751281386
32999,86.31982704118496
33000,86.19609466729136
33001,86.20287014294222
33002,86.22353689381153
33003,86.22333764754279
33004,86.24222410345354
33005,86.26100414474575
33006,86.18876736150311
33007,86.20093823030506
33008,86.32257843017578
33009,86.26470938445516
33010,86.28889699064928
33011,86.21305937574088
33012,86.21251067674228
33013,86.20820053188787
33014,86.20390408025311
33015,86.19874590394124
33016,86.21509397650041
33017,86.18823396539412
33018,86.21384509312624
33019,86.24721668221358
33020,86.19764837364241
33021,86.1937354644599
33022,86.21608456297417
33023,86.21652757501326
33024,86.23831026815955
33025,86.19972761518004
33026,86.2307384027911
33027,86.21093586827978
33028,86.21975959380927
33029,86.24678057191
33030,86.2074256852872
33031,86.21569061279297
33032,86.21114856521518
33033,86.19404643946301
33034,86.20339793828181
33035,86.25518199060694
33036,86.25818356199761
33037,86.25210703590702
33038,86.2751859102635
33039,86.21786979719394
33040,86.22057717383942
33041,86.23291637442705
33042,86.23968924814567
33043,86.18241320042252
33044,86.18397521972656
33045,86.19182707946425
33046,86.19806494740392
33047,86.18539764977604
33048,86.20706895596719
33049,86.16677543331433
33050,86.20688911393887
33051,86.22132458990019
33052,86.18314088148878
33053,86.21120291913864
33054,86.19477248880905
33055,86.18684104963535
33056,86.26876698753048
33057,86.18215108882485
33058,86.20175929427836
33059,86.22260293243937
33060,86.18500408547462
33061,86.2143633627478
33062,86.24461479407515
33063,86.2208636289387
33064,86.31837959510054
33065,86.21323408005554
33066,86.21192217700055
33067,86.20694362221425
33068,86.22337111985752
33069,86.19908591915417
33070,86.17175345889406
33071,86.20603475405302
33072,86.20421609161906
33073,86.28614008909015
33074,86.1933660341825
33075,86.21321436711129
33076,86.18906054193575
33077,86.18519945089528
33078,86.1918262195036
33079,86.19052256325077
33080,86.20262037949755
33081,86.21935951365212
33082,86.1725673344783
33083,86.18239747857771
33084,86.1974913315966
33085,86.17727899275764
33086,86.18876425241459
33087,86.14372588582121
33088,86.16598907647105
33089,86.20894406710057
33090,86.22252685899679
33091,86.22328477098763
33092,86.20601967166614
33093,86.19814613650989
33094,86.2354391461852
33095,86.20030516696114
33096,86.18293920968998
33097,86.23973568602105
33098,86.2452380229972
33099,86.20123273375407
33100,86.19276154799269
33101,86.17159906288103
33102,86.22700244705112
33103,86.18790325539649
33104,86.17428844650357
33105,86.1917267727714
33106,86.2401212791487
33107,86.19947881092226
33108,86.2020602805077
33109,86.20782616234928
33110,86.19301591994446
33111,86.19076282302768
33112,86.23336924293827
33113,86.20420586029229
33114,86.19826595769452
33115,86.1718946688437
33116,86.15970880585598
