code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,6+,logPOP,d1,d2,d3,d4,d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA,PCR,error,perror,Actual,Predicted
E09000029,206349.0,1.0090451932061941,0.4925003605407889,23749.0,23697.0,13350.0,11593.0,4155.0,1272.0,242.0,116.0,78174.0,48.46158692312539,-0.20525563063553273,1.5651862420062543,-0.638662410499732,1630.0,-0.3107302852279605,-0.09109535160804723,-0.9419147845933674,1.00725939042689,1.0888013939207903,0.5124014544687754,-0.21525578113742416,1.916624739555732,-0.3616926144367021,-1.7930203604239605,-0.4755280807053816,0.11204836169760111,0.15488071993969363,0.5356720522392834,-0.0045916752593101184,0.3043347698458153,-0.005632926594804587,-0.008995855443762524,-2.1619251161949587e-15,24.03827607038431,58.68814846495455,-10.226561541829163,-17.4,48.46158692312539,56.000660990184016
E09000030,324745.0,1.8852785905401215,3.227620156051729,35047.0,30440.0,13223.0,10124.0,5575.0,4051.0,1493.0,1304.0,101257.0,40.0314092595729,2.0050185519913204,1.8822322568358876,-2.5200511003429082,6848.0,0.2628484870414102,0.9853788005012727,-1.0136786215571798,-1.8742645414333274,-1.598363099662848,0.6726863023115017,2.940651408834973,4.555137723881786,3.4413614153284806,1.3161402538971751,-0.03449756789552866,2.191735368974569,-1.9256169886160261,-1.0872551829500634,-0.9961456506307306,-0.022889188066372523,0.3280756274383155,0.024118039028241167,2.1678013248427635e-14,-3.851476176336748,32.12220723639863,7.909202023174267,24.6,40.0314092595729,30.807300756246438
E09000031,276983.0,1.2969946132866834,1.5526733621057867,28756.0,24330.0,16875.0,14428.0,7235.0,3536.0,935.0,766.0,96861.0,61.375607889292844,0.655478199164323,2.0370990500962045,-1.5473856493164388,5237.0,0.06162898731245186,-0.26704488247823643,-2.426966036709992,1.2543517331823857,1.1254168753168239,2.3229467471191345,2.0256526878632397,5.187240005328018,-0.16493958857396723,-0.8583742858127534,0.2700350680053484,0.892238033039219,0.7849563944688384,-0.10964119023565633,0.3652643148808995,0.24887151359914117,-0.08483168352232408,-0.014000590736860552,-6.980232862438929e-15,41.3936898031877,75.21977259500159,-13.844164705708742,-18.4,61.375607889292844,75.7278136147246
E09000032,329677.0,1.5028572080320965,-0.053129116537051595,42106.0,43894.0,19970.0,15575.0,5753.0,2307.0,506.0,382.0,130493.0,41.555825853790225,0.7228556222432527,2.6020646362780377,-1.872892002769798,3195.0,0.2819139173827477,0.388912943910551,0.008321121417501517,-0.26467921679872347,-0.5209288699655661,-0.2493324671128658,0.029851862017489447,1.7104216506903707,1.758255125748192,-1.4548306784048068,-1.8183967113268398,0.5842908355988163,-0.8735364839859813,-0.45274841950594336,-0.012370436546761232,-0.9601999236509484,-0.1611821405284096,-0.0019009289984532884,1.240843751439877e-15,1.091983999219952,36.83102183352313,4.724804020267094,12.8,41.555825853790225,31.763455367601107
E09000033,261317.0,1.6260987934062414,-0.322182274487318,47893.0,31340.0,12507.0,8301.0,3580.0,1542.0,345.0,264.0,105772.0,48.599976274027334,0.20343911726839392,2.1107292872219583,-1.2257067281405523,2151.0,-0.012013697211334134,3.6986634735149595,-1.137278393036046,-2.759393699776166,-2.7943334654799417,-1.1099187175281193,-0.2499814734038088,-0.19065329672584735,5.813411319486151,-0.7139111834255158,-1.4238519742984443,1.9345278304581153,-0.1779868833710226,0.19506340072066408,0.12732273849286285,0.4781719695898662,-0.10474061861164487,0.021496106881351396,2.2415203267964292e-14,4.943453127197673,40.499677675006374,8.10029859902096,20.0,48.599976274027334,39.21124501828295
E10000003,653537.0,-1.1046646210712558,0.30755083295018576,68780.0,91732.0,39226.0,35524.0,11551.0,3377.0,665.0,386.0,251241.0,19.12669060818286,-0.117539380314273,-0.1457677178325068,0.1478436734822445,4428.0,1.147441118650759,-0.8550498239882769,0.8300821669301081,-0.04281986302659167,0.7048516167334973,-0.09057190603687566,-0.43292307313344125,-0.5403655626676755,-1.6110094848345131,0.7837558657800013,-0.7588892616032887,0.21782542897193,-0.6721585585913225,0.10857978803194163,0.45169722143663676,-0.09864065125524199,0.02055004425501728,-0.009257586796822162,-2.931369222472135e-15,-14.83456155949868,21.660443423792692,-2.5337528156098337,-11.700000000000001,19.12669060818286,21.791163922722518
E10000006,500012.0,-1.8409610044082818,-1.3761263133241624,71740.0,82130.0,31605.0,26121.0,7868.0,2014.0,389.0,175.0,222042.0,47.998848027647334,-1.3448939930106592,-0.5758065023929659,1.3558778686887405,2578.0,0.8087526942553398,0.3996815648301032,0.9664297460226057,-1.0317414866210712,-0.6163233179121161,-0.9764346284595016,-0.8386594207592846,-3.4302137797217718,-0.34085299634884014,0.6624449915771766,-0.5044967225822192,0.8264043453146723,0.47968851762522696,-0.06456740864188215,0.7754168948523665,0.053695164675658213,0.11499349762074686,0.0009145381160048371,7.418809420528964e-15,-16.172198608150673,20.38629846526924,27.612549562378096,135.4,47.998848027647334,22.749839123966325
E10000007,802694.0,-0.8390580679075423,-0.5990354876774872,96233.0,125403.0,52206.0,42347.0,12330.0,3200.0,617.0,301.0,332637.0,31.518860238148037,-1.0123865469388456,0.04528058167577392,0.7999687902660158,4118.0,1.4074644345578042,-0.4597319450316058,1.169734797846555,0.015756894401364126,-0.07865666140706011,-0.8392237869696231,-0.7867493736684604,-1.9392531657070269,-1.190678578546596,0.29192625665684757,-1.4587341071454525,0.3945068702809126,0.08753190452280057,-0.24622966581186573,0.013050014703146956,-0.03652212381492084,0.05540777819135727,0.006249968531253591,1.0093606488720843e-14,-11.028566914069593,25.28578326805592,6.233076970092117,24.7,31.518860238148037,26.09332050832134
E10000008,802375.0,-1.49119625996185,-0.24360072199171662,97945.0,124941.0,44313.0,37473.0,12779.0,3928.0,826.0,439.0,322644.0,10.095030378563639,-1.124770587754234,-1.1696097084666692,1.4473468686654374,5193.0,1.4069616635864728,-0.09686348804080701,1.4626038677555655,-1.3898927377657375,-0.6995518373738121,-0.6257899529706786,-0.5361010455700524,-2.9810345828917835,-0.7500031724069112,1.8280654414565458,-0.5191211490429416,1.053691820048665,-0.0862097078832586,0.005320702618049539,-0.13618601422177837,0.13909426388100793,-0.15237681761054908,-0.004543328573124228,3.5133303393672e-16,-25.665778022233432,11.34333994301122,-1.248309564447581,-11.0,10.095030378563639,14.79697208005555
E10000011,557229.0,-0.8211448110140915,-0.6486267529248086,75991.0,85492.0,31728.0,25624.0,8963.0,3149.0,662.0,296.0,231905.0,20.09945641737957,-1.3458455503711468,-0.9420527521068396,1.463834966559952,4107.0,0.945793163714895,0.5164169908688916,0.9311516519138534,-1.4278032157523122,-1.0137948892569564,-0.7062723315077593,-0.42716660961986286,-2.8999487819181207,0.1767783966459438,1.2221335819520567,-0.36750598736791007,1.0852950088709237,0.5300583324810719,0.10794690300798684,-0.34841797321978263,0.2090235746531236,-0.07682078682899204,-0.03780029654179429,-2.5943828330020105e-14,-14.99598475742641,21.506682316446255,-1.4072258990666846,-6.5,20.09945641737957,25.165052176146165
E10000012,1489189.0,-0.6246063365610273,0.11148256298035684,165217.0,206490.0,91273.0,82138.0,27123.0,7309.0,1397.0,642.0,581589.0,44.85663001808367,-0.47732663470415443,-0.1799534852000168,0.46500767202921484,9348.0,2.1891662102597382,-0.5926228810644083,0.5421724030700971,0.015142176222579982,0.6957412655935176,-0.03508486340462307,-0.5375807100767725,-0.544428012946921,-1.5949938396432422,1.0973105907679228,-1.620724298786007,0.38270672156649743,0.13724662968889895,0.43830983207557056,0.20353415140427256,0.14055179636606752,-0.03554996678018166,0.004675761928222,8.904379436953986e-15,-6.673220492754935,29.434399434850647,15.422230583233024,52.400000000000006,44.85663001808367,32.04615145827225
E10000013,637070.0,-1.0333472705367726,-0.17026262372192835,75945.0,94118.0,36901.0,32783.0,10807.0,3044.0,671.0,346.0,254615.0,30.608881284631202,-0.7764535828354675,-0.16912645273524995,0.7006796503872963,4061.0,1.115162328331042,-0.23156739741056792,0.9596634343576264,-0.8459700610871682,0.0018920804734462709,-0.3873403972724784,-0.5459216781981315,-1.6719153440341108,-0.8072740327874361,0.8001288862577447,-0.7739498138586307,0.8787232525177434,-0.24642649284659499,0.187568058565051,0.20002254337132505,-0.06786697695431482,-0.045208487151544983,0.014501038864363824,1.7106005439475163e-14,-16.2000818071255,20.3597387662559,10.2491425183753,50.3,30.608881284631202,21.41396638129653
E10000014,1382542.0,-0.7169984050620579,-0.008807477729036978,145623.0,204410.0,85066.0,76776.0,24164.0,6976.0,1525.0,714.0,545254.0,25.388017145229583,-0.8291925884502254,-0.10473480334503259,0.6837271966350249,9215.0,2.095177028078414,-1.0251424508587395,1.109498746304388,-0.051229876959735195,0.6722397203172286,-0.2299778077715496,-0.4817760505776128,-1.030843629826207,-2.014452387101156,0.9628564983181283,-1.6146336832306634,0.5901770103333961,-0.007059271519951477,0.19624950188537194,-0.10324942343245794,-0.19586148221345448,0.02282888896591808,-0.013014532923768862,-5.4520182737654e-15,-12.391722744424817,23.987330798696398,1.4006863465331847,5.800000000000001,25.388017145229583,25.799258775995206
E10000015,1189519.0,-0.2663867542038873,0.4034902116853966,128815.0,149100.0,73207.0,70454.0,23633.0,6679.0,1289.0,640.0,453817.0,40.01617460502943,-0.11795177334502178,0.6354528664870209,-0.2493249610062336,8608.0,1.9049736137126434,-0.5984913481792972,-0.21535098936607205,0.32897988929115596,1.4753621081705577,0.4220921265527498,-0.34228581168965727,0.9600954218749483,-1.5844307707013219,0.3746521218205086,-1.59364281657666,0.4101771153781997,0.04723657871437602,0.7984563135056528,0.6240655788393178,0.07961844202848244,0.10607262765302022,-0.007342338155309075,1.6611617823084642e-15,3.8469120317429946,39.455184843415516,0.5609897616139108,1.4000000000000001,40.01617460502943,40.50203568852729
E10000016,1581555.0,-0.5998499140830984,0.35647338659774847,174331.0,214222.0,94275.0,81350.0,28810.0,9622.0,1999.0,1029.0,605638.0,26.49291361982353,-0.2861701551612151,-0.3076396683957346,0.3698285071752809,12650.0,2.265281651152258,-0.4967776852542163,0.5041047779734134,-0.07628451641497917,0.3114639746209263,0.04337802019568655,-0.21281747216514296,-0.33426092591106715,-1.2977322676330314,1.4793484337213736,-1.5123512638804724,0.4627262625300774,0.08212390880495778,0.14679677393669086,0.09564549931659026,0.22835741426304662,-0.08585293925882317,-0.004679977397787138,1.248702868976118e-15,-7.692185195758637,28.463800765687072,-1.9708871458635429,-6.9,26.49291361982353,31.75186242441661
E10000017,1219799.0,-0.6392371267174197,-0.3837653620218155,154167.0,174362.0,76454.0,60514.0,20765.0,7235.0,1685.0,1117.0,496299.0,29.18513623965916,-0.2640087826919318,-0.6305745589473564,0.5378722943525523,10037.0,1.936768540247304,0.08279453547605778,0.4358242163970774,-0.1920225087826546,-0.3776850396239069,-0.4381655488071139,-0.25757113437522844,-1.155516597219409,-0.4157844435506845,1.428313953992412,-1.3403199086632522,0.1305951310588743,0.4756904476964298,-0.13209214114073006,0.20632444384833903,0.22217790144752642,0.03000894536636975,0.000655851563166332,6.255364723888016e-15,-7.680158729784765,28.475256385135488,0.7098798545236704,2.5,29.18513623965916,32.47507677678431
E10000018,706155.0,-0.7892746159030642,0.49670105132835957,72496.0,98349.0,42179.0,37872.0,11980.0,3436.0,730.0,392.0,267434.0,23.36597489219789,-0.4196151663890366,-0.2552256331550012,0.4648186055972763,4558.0,1.2453864959881518,-0.9232430538382249,0.905410837604901,0.07108344208960063,0.7169981749394578,-0.18971127273097008,-0.47212346567382296,-0.6487569922352537,-1.7949894132562068,0.7553389385131128,-0.8481881688124937,0.2617931665857582,-0.5217887146036111,0.1940425055620266,-0.05250287931760647,0.10475553726333287,0.05462469382603878,0.010269293789651801,1.364822325517022e-14,-12.172398892832616,24.19624425550575,-0.8302693633078597,-3.4000000000000004,23.36597489219789,24.722882728834964
E10000019,761224.0,-1.4576239102883657,-0.27773559305455664,87130.0,121831.0,46343.0,36026.0,10964.0,3485.0,771.0,421.0,306971.0,14.975880949628493,-0.8794916710078694,-0.8204665622571499,1.124171138783401,4677.0,1.34036867238515,-0.5987458928405349,1.7381941822837967,-0.4128535703711826,-0.6319124008714908,-0.9527362387531887,-0.5940644229738524,-2.6831134349285444,-1.2517187245035803,1.2786819332112302,-0.888894581623457,0.41497309689266326,-0.3518920353751365,-0.6342765102235992,-0.1626000676777659,0.04625741075932924,-0.032141391948393216,0.003580751706625973,5.866707115448996e-15,-24.35612985639137,12.59082453506014,2.3850564145683535,18.9,14.975880949628493,14.377167285997853
