,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.06313415840511155,0.18864509988950542,-0.16927197609147931,0.7908484026027118,-0.39791067301148997,-0.3276552161151473,-0.07366543294891739,-0.15378345725543666,-0.07205773406394676,0.05340049623537102,-0.05902652887828462,0.005669371622194461,0.002431365347088462,-4.0768606042631436e-15
1,0.29818448272500847,-0.27902905356143504,0.2901632191550038,0.04585368881128445,-0.1530769102087732,0.0004131954200373266,0.014045354460664359,-0.3080822176528814,0.12281965180719295,-0.7590781117174648,0.19001201778506116,0.030090020732697235,-0.009627471538932486,1.714704713349808e-14
2,0.3361209901630801,0.1691628328222533,-0.123120880825025,0.13269335564122617,0.21341512009816757,0.021907595087249827,0.21532847633867103,0.47780752338009186,-0.037480730014027804,-0.2134728348477644,-0.12672084517178234,0.6646945617218091,-0.009772941368066319,1.578762957161863e-14
3,-0.06055385852732653,-0.5933800555027219,0.020470117323528044,-0.03127589350642705,-0.11106099526015525,-0.15584278305495575,0.012109036947560667,-0.05413767712837981,-0.20689833373819333,0.1491099964417919,-0.28783832891983785,0.2488069030613746,0.00016344152405744033,0.6271687024318326
4,-0.35597761050840243,0.16858537716757035,-0.082558059223816,0.17088897879264134,0.09495672375812607,0.0764486297747038,-0.016467149619078244,0.19903020656585896,0.595950518151576,-0.17047762822623092,0.23446600312392563,-0.05948831899099875,0.0002011715592855634,0.5579980498933832
5,0.17139386742235982,0.4083879447391609,0.3763406840965997,-0.041333628488406916,-0.12184816759332211,0.3940057437721388,-0.05405931118844159,-0.4655531802468529,0.11021593762427356,0.28459419986440043,-0.07240996235348954,0.3498071074686259,0.02269824977832692,0.22245929399902312
6,0.2634966811829437,0.4273227435132291,0.05480410552226691,-0.10350590146094496,0.04480829027384583,-0.026241926567662593,0.0829729433667361,0.12098795677221798,-0.39184795014492885,-0.24341697302116203,-0.2610378692945141,-0.4888210550192303,-0.015657550983884896,0.43577540423266925
7,0.35380959180208893,0.004282709648595526,-0.31454138834323475,-0.09067436867901882,0.10255055500320315,-0.08937619154852852,-0.09531491613625245,-0.1110670384385224,-0.23911862353051017,0.1876646537487699,0.7593686773955279,0.05222559573051814,0.006593238115783073,0.2364513789015887
8,0.3036669608420981,-0.21431266159113566,-0.10020287080569602,0.08986419128034348,-0.33313977989123156,0.4350250332595867,0.2509553755078333,0.21401412792851957,0.159093009667578,0.17828337790948218,0.013931139270450778,-0.21759350144336403,-0.5745382274044524,1.0360342930644991e-12
9,0.21871385707259228,-0.043305534054947546,0.5682164902976583,0.12839548363547368,0.3156477256414363,-0.3784617014102612,-0.35151540618788807,0.2106633100081197,0.13651046772930267,0.2069856555514658,0.0482379700068157,-0.06835537637476817,-0.3628320736084916,6.540910873951341e-13
10,-0.34912654369292984,0.19433685683091556,-0.2004545208724313,-0.13333435313858996,0.10248664126805622,-0.14429735589770287,-0.028725711917753798,-0.29599713081109236,-0.18089936388448594,-0.21281908208744812,-0.027954288479606137,0.21584931081313016,-0.7329598642440873,1.3220348904130538e-12
11,0.2842644649400974,0.09542805130625164,-0.17049510987432714,-0.31870399548847445,-0.06257166918766766,-0.5397400617772401,0.41211382865135604,-0.21715464555970945,0.47145707473227266,0.13519239162442812,-0.159289927365194,-0.0358304639738751,0.0034679477975570394,-6.7725868924926865e-15
12,0.2533919348917757,0.010605572168021911,-0.3922111678233436,-0.21712705750906025,-0.15813875867816438,0.060253851510874264,-0.7544290862855924,0.04286417451061488,0.2214888416274678,-0.09850318698647301,-0.2745183248730613,0.03076402052107916,0.0006262051089893833,-2.0523185954956847e-15
13,0.18109632985069843,-0.1822743988954838,-0.25533471364218924,0.3361075599054382,0.68842112917903,0.2232973009209387,0.04829316709801986,-0.37428526868222634,0.09739010043584453,0.026799122557799124,-0.22905708200784106,-0.1640754181383837,0.004255899197190733,-7.397671218790968e-15
