code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,Indian,Pakistani,Bangladeshi,6+,logPOP,d1,d2,d3,d4-d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA,PCR,error,perror,Actual,Predicted
E06000011,341173.0,-1.3874414023633708,-0.733166732447908,39276.0,57418.0,21535.0,18017.0,5105.0,1309.0,261.0,111.0,143032.0,21.689875810805663,-1.677654254098811,-0.6774488446576846,1.6970202239733794,-0.4420294400937295,-0.30338193972783917,-2.5467472879563178,1681.0,0.32526870476692976,-0.8338155889382409,1.8683694839283147,-0.4421062761728921,-0.5168236085650615,-0.8290660914380444,3.7979210946643676,1.6111055640966034,-0.22782668961629016,0.2771439470076616,-0.16394256011553893,0.3943113061487705,-1.807664727991067,-0.15187404405974753,0.16296367786860766,-0.1641895361929152,0.3482120284668945,0.1848899867433914,-0.019463665976207863,-3.103417142131651e-14,-15.534568884103637,21.58988583204372,0.09998997876194338,0.5,21.689875810805663,20.674148265202703
E06000012,159563.0,-0.16693251984285948,-1.1969778503469866,21793.0,25134.0,10699.0,8239.0,2748.0,837.0,194.0,63.0,69707.0,13.787657539655184,-0.384895792472243,-0.4206777525874926,0.5168751657061431,-0.4420294400937295,-0.30338193972783917,0.17887617535847153,1094.0,-0.6359644081846579,0.13376297831418485,0.7000300713703445,-0.23239116799528853,-0.6646845695877921,-0.5631458217308386,1.6768914247355526,-0.5828482082934624,-0.017206501899068527,0.29555840641898895,0.5026964021056664,0.1792245922045731,0.5520332369233107,-0.0597489387469886,-0.13186327406592635,-0.37409898647567047,0.319112669852547,-0.07752172215776452,0.003174938432207657,1.131363529406123e-18,-5.621439173275804,30.42503109424827,-16.637373554593083,-54.7,13.787657539655184,29.915405883878236
E06000013,172292.0,-1.1425238352578662,-0.48157045429392764,19420.0,26503.0,11570.0,8983.0,2924.0,971.0,205.0,108.0,70684.0,15.671070043878997,-0.7723714991285863,-0.19231141240379276,0.7228626006594,-0.07744857234558206,0.17031852247495244,0.5928133800023916,1284.0,-0.5388838515704097,-0.8300502965785198,1.1112421185403396,0.4990948533729653,-0.26798195256921997,-0.39643546632735843,1.3892107593292704,0.9734041500853744,-0.5916194739802567,0.5635290406380732,1.0760537361507159,-0.20347693890149496,0.4871473610071665,0.41127513489649314,-0.4322955301506217,0.028523677942991883,0.4009304579870338,-0.5223451854901067,0.0069696330256629555,6.4449153052577215e-15,-10.836159412266332,25.777375696083215,-10.106305652204219,-39.2,15.671070043878997,24.448242546255262
E06000014,210618.0,-0.22972956411049447,-0.08009181520945832,25224.0,31228.0,12414.0,9977.0,3194.0,1152.0,267.0,96.0,83552.0,23.73966137747011,0.8585461662704449,-1.2749844909860106,-0.06369582797919789,-0.019991287675598882,-0.09937483040608738,0.17887617535847153,1515.0,-0.2848295043459177,-0.13944297069042733,1.07707331747847,-0.5842724179310952,-0.6638984601156204,-0.39865741011754874,0.8679110236022635,-0.5297133726265592,-0.7900240877119387,-0.9193538891043285,0.3091976540313771,0.7137104193557438,0.2464048297813972,1.071997648233192,0.19820101571024204,-0.33020196636179894,0.4463740494775833,0.06422241680606834,0.011903531333840697,1.41124480325718e-14,-25.592483318447258,12.625700185891311,11.113961191578799,88.0,23.73966137747011,13.133041747200117
E06000015,257302.0,0.7723583318411498,-0.10378944806791121,31578.0,33604.0,15537.0,13438.0,4983.0,2123.0,599.0,409.0,102271.0,44.69456125486782,0.8251832916295916,-0.45570124763780034,-0.4470809177563269,0.7135509659736293,0.8967766989116172,0.2904625434948303,3131.0,-0.03159849156359698,0.035347493272221704,-0.2144514673795658,-0.3446424252177323,0.15904658044386094,0.443452612977887,-1.2297487085714462,-0.6580280979904567,-0.6054497899741093,-0.2892194475887328,0.45083166051373064,0.6080312862279565,-0.20154898712759686,-0.06377521022138084,0.09011364988527736,-0.5454642571934377,0.19699009651568922,0.35329503936730994,0.0078015601568092174,7.12701555911e-15,2.4524958075366947,37.62098136161505,7.07357989325277,18.8,44.69456125486782,39.63054326057562
E06000016,354224.0,1.0343182615241961,1.636306947773809,36951.0,33618.0,19422.0,17970.0,8262.0,4422.0,1407.0,1073.0,123125.0,29.35995302407516,2.4145814687751694,-1.3341148136824277,-1.2489785161493252,1.5144420988067464,0.6320222722815414,0.6480408425999254,6902.0,0.37275138086483234,-0.18487440312386283,-1.802179457129056,0.07285561166932537,1.364567186984369,2.1598852122659222,-4.1811887391046865,-0.0697548378270074,-0.7328625967767551,-2.5599926461741536,0.33437495944707696,0.6300748184131564,-0.06037849531891032,-0.344856755575362,0.8327107561667086,-0.16618165121597053,-0.1431251197755063,0.18147318583484076,-0.005670989501890795,-1.3632194637563e-14,6.468525194115264,41.20029526577467,-11.84034224169951,-28.7,29.35995302407516,48.97499186407754
E06000017,39927.0,-1.6145605648300918,0.5977244256727863,4111.0,6089.0,2217.0,1845.0,577.0,117.0,31.0,15.0,15002.0,10.01828336714504,-1.3175408954989727,-0.737207332343119,1.391580260947163,-0.4420294400937295,-0.30338193972783917,-2.5467472879563178,163.0,-2.3882868577947862,-0.8482058063619333,1.9954306084516513,-0.6414832101791499,-0.5245471983376931,-0.8889336352167546,3.5680680949945778,1.2869556116182337,1.189684346679453,-0.45087547342068346,1.7705918828160194,-0.030326573740540264,-1.9917839782419102,1.3803858300751686,0.5162937406352004,0.36258277670178524,0.5410434101306939,0.3604668914540194,0.0022651856037595357,3.689024547693737e-15,-31.263171957553524,7.5716598046267976,2.4466235625182424,32.300000000000004,10.01828336714504,4.312858018025942
E06000018,332900.0,0.9706973983771626,0.49109214660519057,45617.0,38283.0,18679.0,12803.0,6333.0,3108.0,789.0,519.0,126131.0,24.93241213577651,3.0981297334919664,-2.07508031377543,-1.424526506196106,0.5765218970348255,0.8761127241458561,0.2904625434948303,4416.0,0.29421945486684176,1.3807496334268812,-0.9308714018046477,-0.61912715963527,-0.8807188240587326,0.7400576987092654,-2.139731983477842,-2.5772676653300297,-1.0026409123820783,-2.3840430771617327,-0.17503371657400574,2.141684621686411,-0.03112073797256512,0.47204671510037727,0.31180605299790876,0.09567196854224615,-0.06860030629578935,-0.07347512177127251,0.013157011340662716,1.4884075607250752e-14,-13.235280311701032,23.63914263887385,1.29326949690266,5.5,24.93241213577651,29.09885759707514
E06000019,192801.0,-1.7114075380185456,-0.36473244495045204,22540.0,29968.0,11451.0,9772.0,3317.0,978.0,196.0,97.0,78319.0,15.0414157602917,-1.3385554504359807,-0.6187646876513807,1.364890407856542,-0.4420294400937295,-3.0143947058795177,-2.5467472879563178,1271.0,-0.39662750939302593,-0.49803732560722525,1.3310759942777972,-0.75410449923518,-0.3166594488823992,-0.5271038491717938,4.093581382935542,1.3429227297380644,1.0424102980279084,-0.9581682816670172,-0.6884541332820941,-0.8029932740343659,-0.9259968003434638,0.016261449324431743,1.7886525289440036,-0.16246635433838125,0.05567910721788216,-0.46949982711039967,0.0010979503196194527,-4.441016226888315e-15,-20.695198860450162,16.990438753720234,-1.9490229934285335,-11.5,15.0414157602917,17.010789131569474
E06000020,179854.0,-0.377572929116712,0.7844323286733297,16793.0,23691.0,11579.0,9372.0,3666.0,1097.0,273.0,137.0,66608.0,17.79220923638062,0.19724358522792992,0.056829728746553586,-0.14060059783974935,0.32894592816066165,0.45156135741171144,-0.011876062226215263,1507.0,-0.48455207629567915,-1.4055688403100959,0.5602815678062907,1.227049200729039,0.7309341444563682,-0.09557507230622173,-0.6426926225299874,1.8672183180434614,0.11854392409856469,0.17566690047782563,0.8108024922424254,0.4252377970164992,0.14185105469479262,0.8920715554347488,0.031248591128869737,0.07809258948902399,0.29730691189526787,-0.10464942587596547,-0.020075317690697737,-3.049769259576924e-14,-6.28481008608411,29.83379719049123,-12.041587954110607,-40.400000000000006,17.79220923638062,28.567128013828523
