,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.06300326903021748,-0.160526550236952,0.14065158627087815,-0.8126438758082708,0.3622423061574767,0.3435664924630233,0.07197067847496945,-0.14970542263550904,-0.07871331658355386,0.019923302511155986,0.06098824903136763,0.04996888777185822,0.020610172394905254,-0.0024499488404732626,-4.062984508717746e-15
1,0.2747578333527688,0.27790825492508864,-0.31600179410412116,-0.03967221142310261,0.14847871715185967,0.0009076520589559526,-0.016246279030957815,-0.293055441560625,0.11418699428524406,-0.6236948567034801,-0.457339819840555,-0.16222545352466125,0.006994200041308257,0.00960513248323772,1.621237948903529e-14
2,0.3284174631984781,-0.1322725083911838,0.11173917186295053,-0.14535318004640924,-0.21290290464921205,-0.03073290575652336,-0.20911690183561724,0.45862696403171455,0.06565584409869997,-0.035791917565086984,-0.4442032169777149,0.5807911191022418,-0.01921435461985808,0.009811737116051805,1.532738114522328e-14
3,-0.07659252704191855,0.5543112425167046,-0.0471809936830705,0.04760366429063947,0.10416777247402248,0.15642364372256526,-0.02614084495135382,-0.028192080765695775,-0.1823511665289458,0.013490999021996084,0.16706152169289054,0.3998880143637008,0.02542529622617549,0.0015877439669692327,0.6509071824780608
4,-0.33818381498894134,-0.18124844536050883,0.09172813224284512,-0.16705103998464346,-0.10239441254440942,-0.07294303944723284,0.01629010661640732,0.18674523626024123,0.47692397536606795,-0.011903288707772863,-0.25783228340049114,-0.3395968026393643,0.1439966809345135,0.0011586179540919207,0.5791184047865183
5,0.17354088348179675,-0.37783233369787195,-0.35506170382408075,0.03346107957230691,0.12917962850041717,-0.3826884491857492,0.06952225697102811,-0.4991335904558931,0.07898623379189977,0.3612907988722221,-0.09645339627299007,0.28084129532920876,0.06396277247944201,-0.022154379824759544,0.23087942958809046
6,0.1813976847518692,-0.4775323836887607,-0.13935987832296817,0.05230723106145492,-0.024667693420097756,-0.025862872856840455,-0.0792962370013429,0.1512461044010773,-0.09127260762621009,-0.5143481239018325,0.48048955772747975,0.005954294782992783,-0.3064819588588143,0.011521233906127571,0.2976668266454051
7,0.3421059349743492,-0.17521172950696265,0.12870989231262764,0.1320791751487014,-0.04282342537700336,0.09207849713938712,-0.049600842959843926,0.04880863676869933,-0.4898290124534846,0.011393094346424796,-0.07556451875256567,-0.27206039791083325,0.6666763820516776,0.006537551111124721,0.1970003897552141
8,0.34329510061424884,0.03282455877053801,0.30844340099664935,0.06699852670354346,-0.09189442997508833,0.07473190791001554,0.1014883263867979,-0.1189634564058285,-0.21219434920537752,0.2671436143083773,-0.26608102417435653,-0.31230538957037524,-0.6308623231974565,-0.0053253612735524695,0.24540111813155369
9,0.2832033379657067,0.22685971629436416,0.059840970449011016,-0.11983150372687626,0.3323508967861624,-0.4379520662013779,-0.2595496318966967,0.2126988969508526,0.1358945864018941,0.12840331824598095,0.19267772572966854,-0.1820950302352472,0.012983447653088,0.5745584545545755,9.857326617173024e-13
10,0.20527050516003642,0.044550062067852406,-0.5644231726483037,-0.084639233881236,-0.32580716654600395,0.38482620729081296,0.35948446199659384,0.19928041639336994,0.11069063619235031,0.22060379135053831,0.0708829197138256,-0.09592009271298121,0.013078885793246757,0.362827992491671,6.219413028839196e-13
11,-0.32626248251805817,-0.20446196981671746,0.23063184330950082,0.13488744497786537,-0.09674969971923822,0.1436780641959237,0.03186034443677919,-0.29035999831148285,-0.1542282953800651,-0.18056085780310854,-0.183256783149037,0.1933319189981052,-0.019288064969679778,0.7330167974573087,1.2573255056528128e-12
12,0.27852332954779735,-0.06545900426598848,0.17901576713683576,0.29506258592312096,0.08154448463295419,0.5154647922308444,-0.39362850866477483,-0.2335575646515686,0.5252282994373227,0.10168455637863943,0.15154730020510726,0.032486757000205826,0.08334516842304053,-0.0035212362264338587,-7.33483802814404e-15
13,0.24490851784608603,0.02092688952889028,0.37996587093352835,0.16846167348660268,0.17838710377390057,-0.09292794011478968,0.7554778872262481,0.05489050689182558,0.27259592308045644,-0.15418968335544753,0.10017194556655788,0.16513094208821263,0.1312438778464531,-0.0007211604249543652,-2.4208949016486034e-15
14,0.16790974447051119,0.1919418033766058,0.21971455706243714,-0.32525015384645806,-0.698611262979968,-0.23488056381584255,-0.051922212394869834,-0.36101340153666805,0.10741780245211002,-0.10272588835753517,0.26457789003556575,0.010600012499305209,0.11146970420058103,-0.004340147281308259,-7.286398500194684e-15
