,0,1,2,3,4,5,6,7,8,9,10,11
0,0.07446209597015196,-0.16712521520022783,0.5378101416397447,-0.778132508535456,0.12741206239484135,0.21785233994550812,0.027554431621713046,0.062018167195566215,0.05859620745135441,-0.007625999850980565,-0.001990625184486416,-1.4227409402831663e-15
1,0.3067035595291671,0.3031012786495612,-0.18583428413211237,-0.20229846029848925,-0.17402695165591187,0.19334653351931888,0.2708349910591655,-0.7473091914985873,-0.18977273835003308,-0.05502239428450289,0.008453115080098486,6.100278215035677e-15
2,0.3543870733601926,-0.13659465709596869,0.1830207152733073,0.09895952765200736,0.24016394229388027,-0.5372906013812999,0.02040551161766846,-0.3223640293185446,0.6014306055242046,-0.0011698865240587085,0.00686497242514255,4.781062675649405e-15
3,-0.09079651921788116,0.5666173491894417,-0.015707600780479617,-0.04445962590687844,0.048835712584467894,0.13581276474177992,0.17441767089380844,0.19261964365799564,0.39349269452120594,0.040035469671477295,0.002000007272992388,0.6509071824780602
4,-0.3649755222767856,-0.20668908586732623,0.05308759540963404,-0.12776721006008765,0.002275558674592219,-0.4232824054630023,-0.20767272540649315,-0.2933800762475818,-0.35665137341422914,-0.1843220334551595,0.0019476326128994878,0.579118404786518
5,0.21278668576218876,-0.3663256218213191,-0.31025456737776075,-0.12217344602692663,-0.5301163113790227,0.24744502980118738,-0.4353834793700011,-0.007503363210906154,0.3495938621954166,-0.038801820344385236,-0.021188109444325344,0.2308794295881114
6,0.21146311994166447,-0.4716109723109887,-0.1366618341323308,0.02419595589090644,-0.06032930407747991,-0.04824227949449261,0.637344056530606,0.16299453184897472,-0.14670774693812316,0.40572984893555836,0.01084062856143003,0.29766682664539446
7,0.3660129128733637,-0.16505023871656463,0.12119045833940778,0.26722871424568606,0.19003466211121092,0.2446286982274874,0.1323716529530339,0.1350862764918974,-0.12501843088815334,-0.752607906300168,0.010502463830691698,0.19700038975521023
8,0.3516114287382571,0.03405487700604043,0.2767579529488738,0.29051324016587976,0.2844679279431634,0.267999338797927,-0.4422758084851965,-0.11765818333647361,-0.2526441996526019,0.477321311836193,-0.011547279662262136,0.2454011181315526
9,0.308162439991819,0.2442933515181941,0.2875183855661654,0.0062588585669790964,-0.48800005707040023,-0.32273967525697955,-0.03654990429638274,0.22536464131543815,-0.19262592742109833,-0.00926195359058576,0.5753521279955458,4.683628285555927e-13
10,0.24156963909021048,0.05521073783041426,-0.5888674411113838,-0.35501967866284295,0.48660851268956024,-0.1354011078641155,-0.18503488341155253,0.1812523673943175,-0.10820512346844616,-0.013621765339450653,0.3628863648931674,2.951294327045905e-13
11,-0.3639177536385995,-0.22366252443361664,0.06337299285145061,0.1676065527736698,0.12954519909807133,0.3333850924827807,0.08633146500931713,-0.2612145579079895,0.2116281842159821,0.026222844182140895,0.7323544083779436,5.959268380243671e-13
