code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,Indian,Pakistani,Bangladeshi,6+,logPOP,d1,d2,d3,d4-d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA,PCR,error,perror,Actual,Predicted
E06000022,193282.0,-0.45030184512123206,0.44208418650256737,22535.0,26034.0,10483.0,9959.0,3327.0,908.0,183.0,86.0,73515.0,13.969226311813827,0.9914807993714053,-1.7134435299085455,0.04539243980973636,-0.45837585643224343,-0.5536766105372741,-0.28634654350134014,1177.0,-0.3934758604602082,-0.02141825685751458,0.516079284882954,-1.0131826487407325,0.1812128400676688,-0.5418220722170578,-0.9225179361120618,-0.23962307859616416,-1.076108512465496,-0.0789437039349625,-0.5001414934266638,1.0490295946839683,1.2953414031241417,1.0889156992476015,-0.23565229040977606,-0.5015391002495801,-0.156082851441788,-0.27170106593973364,-0.014625931637622392,2.99954427167915e-14,-21.58865756554453,15.183327081643323,-1.2141007698294963,-8.0,13.969226311813827,13.478994746565078
E06000023,463377.0,0.940706024766529,-0.008673992464378265,61607.0,60565.0,26593.0,21192.0,7932.0,3326.0,872.0,660.0,182747.0,16.617138960285036,1.9147999644511986,-0.7030309409329988,-1.1927641125914878,-0.25591026537834194,-0.10719096593061665,-0.1419210273913346,4858.0,0.7125079114508779,0.7563894043547338,-0.1333625013226256,-0.8036982497810243,-0.6005878706805291,0.1714679015640669,0.8074245007301878,-1.7963890874293162,-0.4397375979380009,0.9368344146270492,-1.4842192889395114,0.6935869166375097,0.6779527739469386,0.5302749613090002,0.20052149525433235,-0.16714416425797446,0.3627834736941769,-0.35278803916191553,0.012795044151521277,-1.7835122942729368e-14,-7.612657339171811,28.496762264485263,-11.879623304200226,-41.699999999999996,16.617138960285036,27.721092637958627
E06000024,215052.0,-0.42656914946295205,-0.48162510385416496,27115.0,33000.0,12468.0,11081.0,3406.0,900.0,156.0,101.0,88227.0,15.810129643063073,-1.1565291179440798,-0.3694050152767643,1.073790830701075,-0.5033682099997772,-0.5536766105372741,-0.28634654350134014,1157.0,-0.2584776266294664,-0.0011684307080768225,1.0850748830149648,-1.1049299549201599,-0.4236501899081637,-0.7372280758053625,-2.3955637383636783,0.0077992840607940955,-0.25065479765775245,-0.05618550687544516,0.5092357674258043,-0.5451143107451372,-0.008486099632327736,0.2516770998998732,0.035180672195944035,-0.6543906447307828,0.11457136306798248,-0.06053377945754865,-0.006758490226880225,1.6419848575422385e-14,-14.145658954577415,22.27347290076737,-6.463343257704297,-28.999999999999996,15.810129643063073,23.355009436074916
E06000025,285093.0,-0.4308557968945401,0.5478227626494773,28554.0,38898.0,17056.0,16507.0,4961.0,1228.0,238.0,96.0,107538.0,21.045764013848114,-0.198426288769687,0.19454062263786084,0.05463753022939816,-0.3683911492971761,-0.4941451912563865,-0.28634654350134014,1562.0,0.09813203838182324,-1.0645399141258216,0.7328383854686248,0.13468675789948567,0.8733135013605484,-0.6420226399400724,-0.4270818498225147,1.4685855943242903,0.4583251608406534,0.37964536719336006,0.325694273705812,0.22641706793447008,0.2934978841570798,0.8454905839180727,0.0767126367394588,-0.37859062204099214,-0.13907690050649846,-0.2833911527832744,-0.015278427480846617,3.172743861359263e-14,-7.947996868540589,28.17732029137543,-7.1315562775273165,-25.3,21.045764013848114,25.77423050005106
E06000026,262100.0,0.7493426490742642,-0.672720940503387,34317.0,38502.0,16644.0,12859.0,4667.0,1671.0,381.0,266.0,109307.0,12.590614269362838,0.47601137218692074,-0.8546077092932411,0.05273041532056646,-0.525864386783544,-0.5536766105372741,-0.28634654350134014,2318.0,-0.00822938050519644,0.1671701388221333,0.46191849963955445,-0.31965359129789306,-0.5650972534718939,-0.19127866778450517,-0.8515256811756343,-0.777222861646862,0.011894047830101909,0.2189299817233052,-0.735286911770944,0.6129415608557064,0.4548328400731805,-0.26258174365271414,0.14155927350288391,-0.5962514311259531,0.5789924739315226,-0.24110089627634865,-0.005654225905323297,1.6001664029118615e-14,-4.189610156911057,31.75753187314933,-19.16691760378649,-60.4,12.590614269362838,30.866859633773416
E06000027,136264.0,0.4585240641312113,-1.1000350152615241,20192.0,21959.0,7953.0,5879.0,2108.0,689.0,149.0,81.0,59010.0,12.475782304937475,-1.464609796933822,-1.1976087794150165,1.7299463060820763,-0.525864386783544,-0.5536766105372741,-0.28634654350134014,919.0,-0.8356161383950638,0.8851653419861768,1.030420749803325,-1.5741494820590547,-1.4797890325533944,-0.5712841358367032,-3.2203232561625184,-1.4027656665995745,-0.65143094731574,-0.6918265459627726,0.3045285889248916,-0.5866113023029575,0.03254205354332005,-0.6440979002074292,0.02377514957161719,-1.2979216681156376,0.5039255554274298,0.40242860769054345,-0.007035815588029788,1.8003247190404928e-14,-12.175021361019054,24.150687801007827,-11.674905496070352,-48.3,12.475782304937475,27.154305960851822
E06000030,222193.0,-0.06202447101281088,-0.1098182577535563,26143.0,30472.0,14261.0,11989.0,3813.0,1176.0,316.0,190.0,88360.0,22.05289995634426,-0.22497718435140296,1.05100323039023,-0.3361018605289095,0.149020916729461,-0.40484806233505505,-0.178027406418836,1682.0,-0.21715898729472452,-0.292730662456587,0.2510725483482761,0.33490564594239913,0.1120843735443594,-0.3377141200792949,0.013109719173665955,0.3367736716049542,1.1099177445690767,0.008196806513262059,0.3627909338093821,-0.2989828749690485,-0.05081885271249103,0.25066794696009326,0.4278149620697784,0.2813450067892841,0.033256475740350906,-0.20315633687340642,-0.0014596692444092563,6.671586394856676e-15,1.7214358126504372,37.38835085596932,-15.335450899625062,-41.0,22.05289995634426,35.95406262226199
E06000031,202259.0,-0.40634437976655674,0.9395891130137148,21252.0,24505.0,11997.0,9868.0,3870.0,1706.0,455.0,370.0,74023.0,13.349220553844328,0.61356651899311,0.47096828096698123,-0.7237604147500868,-0.03094849754067362,1.381094516091575,-0.28634654350134014,2531.0,-0.3360526441660827,-0.5157753155561556,-0.14390324730694282,0.38328590999499335,0.35933572073784126,0.6847948429375712,1.4898712481635754,0.5750796658766347,-0.3389177607549109,-0.4574541342008882,-0.06382824339236523,0.5093771780113481,-0.8979885705569948,1.0319225577671594,0.25399038054358414,0.40067671254268605,0.07961964616010961,0.25348370675331067,0.008014197735133295,-1.1612556360995408e-14,-8.508801990877092,27.64310145011182,-14.293880896267494,-51.7,13.349220553844328,26.586667058392766
E06000032,213052.0,1.0373187837095472,1.591873383287885,20319.0,20641.0,12413.0,10617.0,5292.0,3098.0,1004.0,909.0,74293.0,59.14049152319622,1.2471779467288422,0.39710513949698106,-1.1896967683373842,0.576448275621031,3.7028198680461943,2.0966744723137514,5011.0,-0.2702959830240289,-0.86173601356432,-1.6651640026280836,0.7425724094986998,1.4043519697765314,2.9284580433708465,5.368445399629926,0.2718042481116968,-2.0408832049680794,-0.6154618750597876,0.9085402744998022,1.0689462402909495,-2.055628438040143,-0.35171978301016127,-0.13160518751705863,-0.2401078929350586,0.15358589337871603,-0.10740802287750476,0.012104491261933971,-1.7219324608577124e-14,13.197828609247763,48.32067835708208,10.819813166114137,22.400000000000002,59.14049152319622,51.92001816298688
E06000033,183125.0,0.9236719863052991,-0.4107337225115013,24386.0,24848.0,11186.0,9501.0,3311.0,1076.0,236.0,134.0,74678.0,49.14675767918089,-0.5020390592314047,0.42284538283483014,0.13699499540583113,-0.3683911492971761,-0.40484806233505505,-0.1419210273913346,1446.0,-0.4617547448373135,0.4876005840587106,-0.09560525763481068,-0.4973891829908383,-0.15416350916859503,-0.3156283825420164,-0.46562645673552067,-0.887802110964076,0.8392079034177008,-0.19525832843994087,0.21691713137155444,-0.35978422082702965,-0.12159916912974558,-0.15042138279587203,-0.2387880513379357,-0.7572379564962018,0.1405277577118672,-0.10200943645437273,0.015574013564524654,-2.247975051001259e-14,7.972996722668757,43.343541870495976,5.803215808684911,13.4,49.14675767918089,42.48139864402307
E06000034,174341.0,0.009068421586741275,1.24635159756442,16368.0,19584.0,11128.0,10184.0,3676.0,1054.0,246.0,113.0,62353.0,45.88708335962281,0.6146174000476724,0.9128683367334169,-0.9203116709274635,-0.2784064421621088,-0.4941451912563865,-0.178027406418836,1413.0,-0.5239300944051031,-1.1413364999627864,-0.6288412924608476,1.5590392762412109,1.7024786974227764,-0.09312008571589121,1.835384949087948,1.6950422879511482,1.6040753997316803,-0.12119573868196445,0.3789720009419477,1.042115281842489,0.478743164256742,0.8025947730843568,-0.4886411397161173,0.14855275756475778,-0.2731236364596359,-0.08332710077372367,-0.01755807395586187,3.527405877993327e-14,14.151552017996302,49.22918827258515,-3.3421049129623412,-6.800000000000001,45.88708335962281,42.74481016148428
E06000035,278556.0,0.2141804857838627,0.411071808741387,29434.0,34837.0,18384.0,15493.0,5545.0,1908.0,388.0,220.0,106209.0,32.309481755912635,0.4323787786543705,0.13851628227803423,-0.3817714378028142,0.014043856026860087,-0.40484806233505505,-0.1419210273913346,2516.0,0.06879188162758927,-0.7692889193078946,-0.23085452693870112,1.1736054472474138,0.816551589471692,-0.02377752701077818,0.9136221074541252,1.118490371399226,0.8016459172472565,0.1157802363559722,-0.19176986466009305,0.6589950579059015,0.4626628641337269,-0.061957999741317826,-0.09751073975640473,0.03374375488674354,0.00044733509886776823,-0.06308167303919165,-0.012049455505674704,2.602856694606528e-14,9.590032136485469,44.883917930993235,-12.5744361750806,-28.000000000000004,32.309481755912635,42.17082871157443
E06000036,122549.0,0.040184593258734747,0.6447039047576107,12707.0,15522.0,7648.0,7185.0,2074.0,576.0,115.0,51.0,45878.0,29.376004700160752,-0.04032359658478643,1.3580173553446193,-0.6375045125381859,-0.18842173502704143,-0.43461377197549883,-0.28634654350134014,742.0,-0.9697968077651666,-0.7733358788882199,0.0643982047471782,0.7154171082228663,0.953338202182079,-0.5308259938205196,0.6691624935747741,0.9374611461096879,1.7429289191521393,-0.4105797782332409,0.770586835648783,0.3337077710459937,0.05865997828935791,0.9363384276546702,0.16256038476968118,-0.055042594518749044,-0.18519649906238064,-0.19677189462046904,-0.015790827907778075,3.2453995181474634e-14,3.7893108518779868,39.358193432890765,-9.982188732730013,-25.4,29.376004700160752,34.2429033123329
E06000037,158450.0,-1.066869724513153,0.020659124225896896,16123.0,22607.0,10190.0,9502.0,2875.0,822.0,154.0,67.0,62340.0,27.769012306721365,-0.5809429326198492,0.35816880055453076,0.29588487063850505,-0.3458949725134093,-0.4941451912563865,-0.28634654350134014,1043.0,-0.6448181178572167,-1.2399050973763477,0.7593211176591518,0.4827590143373293,0.8333581957846734,-0.49321457340655317,-0.8960576742707143,1.7748785362462267,0.6197753230371024,-0.3734661303122287,0.8016228046373095,0.3369971618688471,0.035734812788731675,0.6114754734054615,0.07083903348728438,0.20047418307693776,-0.0021216580052274836,-0.4299751428676326,-0.012671358434245092,2.7600097020919233e-14,-7.07076520678942,29.012964730406186,-1.2439524236848207,-4.3,27.769012306721365,26.238078398341436
